symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.BVSP,multi_diag_p0_p1,True,0.39060783616366906,0.5645839072852072,0.6774567467045208,0.5442161633844657
.BVSP,multi_diag_p0_p1q2,True,0.3890785057536505,0.5598429461525105,0.6759296245281805,0.5416170254781139
.BVSP,multi_diag_triplet,True,0.38869567612646877,0.5598683916461856,0.6768371062821933,0.5418003913516158
.DJI,HAR,True,0.37905771083486556,0.5500770987390347,0.6514008751463349,0.5268452282400784
.DJI,diag_200_p1q1,True,0.38767058916736574,0.5476022916299998,0.6460075732258502,0.5270934846744053
.DJI,multi_diag_p0_p1,True,0.37640553287783524,0.5520397242079044,0.653808617828143,0.5274179583046276
.DJI,multi_diag_p0_p1q2,True,0.37562885031196075,0.5622793081199963,0.6492298943222742,0.5290460175847437
.DJI,multi_diag_triplet,True,0.38028997622815375,0.5645202983843903,0.6517196608067188,0.5321766451397543
.FCHI,HAR,True,0.2863909435391813,0.4257561617222223,0.5244380749420361,0.41219506006781326
.FCHI,diag_200_p1q1,True,2.064836307949791,0.43867456810278005,0.5270234769173223,1.0101781176566311
.FCHI,multi_diag_p0_p1,True,0.2841156472025125,0.4226866071501547,0.5215758478801099,0.4094593674109257
.FCHI,multi_diag_p0_p1q2,True,0.28483840509568387,0.4252459366457515,0.5219104261853058,0.410664922642247
.FCHI,multi_diag_triplet,True,0.2898911932668471,0.4253700191967579,0.527944068746708,0.4144017604034376
.FTMIB,HAR,True,0.40755642189631774,0.6056483158849328,0.7544124223787247,0.589205720053325
.FTMIB,diag_200_p1q1,True,0.41567283719415465,0.6249581654340819,0.7915238304916027,0.6107182777066131
.FTMIB,multi_diag_p0_p1,True,0.4112373664566645,0.611952626321603,0.7575927721786089,0.5935942549856255
.FTMIB,multi_diag_p0_p1q2,True,0.4143918786419331,0.6438035274138867,0.7799370169021872,0.612710807652669
.FTMIB,multi_diag_triplet,True,0.4143410086163923,0.6283169551729106,0.8030117364215621,0.6152232334036217
.FTSE,HAR,True,0.33606563175449145,0.44568416676195766,0.5285869065038665,0.4367789016734385
.FTSE,diag_200_p1q1,True,0.3340034575896442,0.4450826968718301,0.5265156424290531,0.4352005989635092
.FTSE,multi_diag_p0_p1,True,0.3337446749145455,0.44587516632171603,0.5220811174303679,0.43390031955554315
.FTSE,multi_diag_p0_p1q2,True,0.3331272754460223,0.4440779280040485,0.5215470362851419,0.4329174132450708
.FTSE,multi_diag_triplet,True,0.3346023437562013,0.4479188421676058,0.5239863474926161,0.4355025111388077
.GDAXI,HAR,True,0.28771268687929324,0.41438636882496493,0.5003142451731918,0.4008044336258167
.GDAXI,diag_200_p1q1,True,0.2857720079310394,0.41465699757637403,0.5002364871951372,0.40022183090085023
.GDAXI,multi_diag_p0_p1,True,0.28529406733795537,0.41436561120064774,0.499297950539713,0.39965254302610537
.GDAXI,multi_diag_p0_p1q2,True,0.2854662804381529,0.4168440226686602,0.49730159604329127,0.39987063305003484
.GDAXI,multi_diag_triplet,True,0.2875323358756485,0.4165913147583911,0.49874045874605843,0.40095470312669934
.GSPTSE,HAR,True,0.30694305971511343,0.38861774903118296,0.42847792567381193,0.3746795781400361
.GSPTSE,diag_200_p1q1,True,0.3028601149217343,0.3849772412389199,0.4423367412075169,0.3767246991227237
.GSPTSE,multi_diag_p0_p1,True,0.30281811409639026,0.3859730321210594,0.4248373760573303,0.37120950742492664
.GSPTSE,multi_diag_p0_p1q2,True,0.3054273521876417,0.38668793041425564,0.4266089135953021,0.37290806539906646
.GSPTSE,multi_diag_triplet,True,0.30204734446737197,0.38684104751544307,0.42420982538531554,0.3710327391227102
.HSI,HAR,True,0.338203727812494,0.4308145273445602,0.48648225455001104,0.4185001699023551
.HSI,diag_200_p1q1,True,0.333053645838252,0.4284071229912762,0.48987770039660034,0.41711282307537617
.HSI,multi_diag_p0_p1,True,0.33404605208765625,0.42952336484834014,0.4854085604308503,0.4163259924556155
.HSI,multi_diag_p0_p1q2,True,0.33197973509993217,0.42670663538272646,0.5001982254781359,0.4196281986535982
.HSI,multi_diag_triplet,True,0.33219275451342045,0.427742666398766,0.4822333315559502,0.4140562508227122
.IBEX,HAR,True,0.3047873864994719,0.4611874789628586,0.5607767153978171,0.4422505269533826
.IBEX,diag_200_p1q1,True,0.30554799802996613,0.4972173232390136,0.5626737450405022,0.4551463554364939
.IBEX,multi_diag_p0_p1,True,0.3059107125346722,0.4610324414924532,0.6224068328241121,0.4631166622837459
.IBEX,multi_diag_p0_p1q2,True,0.3027815002337322,0.4604975276518977,0.7156927410072447,0.49299058963095815
.IBEX,multi_diag_triplet,True,0.30356321040587303,0.4605493456585885,0.5575625198116845,0.440558358625382
.IXIC,HAR,True,0.3236621081402301,0.5407933782816934,0.6466664365579136,0.5037073076599458
.IXIC,diag_200_p1q1,True,0.32422041531003964,0.5586995707718757,0.6436660532635664,0.5088620131151605
.IXIC,multi_diag_p0_p1,True,0.3411264877183349,0.6440061747507757,0.6492674233386064,0.5448000286025724
.IXIC,multi_diag_p0_p1q2,True,0.322127382457795,0.5463140050407809,0.6467268911687798,0.5050560928891186
.IXIC,multi_diag_triplet,True,0.40208428373584143,0.7453211449955487,0.6433459580680264,0.5969171289331389
