sym,dgp_seed,q_degree,eff_rank,rank_80,rank_95,rank_99,sv_0,sv_1,sv_2,sv_3,sv_4,sv_5,sv_6,sv_7,sv_8,sv_9,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,sv_18,sv_19,sv_20,sv_21,sv_22,sv_23,sv_24,sv_25,sv_26,sv_27,sv_28,sv_29,sv_30,sv_31,sv_32,sv_33,sv_34,sv_35,sv_36,sv_37,sv_38,sv_39,sv_40,sv_41,sv_42,sv_43,sv_44,sv_45,sv_46,sv_47,sv_48,sv_49
.SPX,42,2,4.326392301608546,2,3,6,168.43579321705505,121.85456334671025,68.9164889310599,28.23793059561694,22.04836195476967,14.64755566561389,11.899303522624479,8.075683973700244,6.189638302334829,5.185145301145049,2.327683525886891,1.7818637728307567,1.3039015188731211,0.7951894198126089,0.6311914143070633,0.3612020613458626,0.2962958603103108,0.2670521598754882,0.15624015285409182,0.12152963981380432,0.08523825073688188,0.0749259785343984,0.06439511839548057,0.045975609184950826,0.036207967126456374,0.025830101698643988,0.022439011897235368,0.015678181163808074,0.0097626593571394,0.0076667064361802895,0.005038027344088833,0.004302171433193209,0.002485837232140733,0.0019279568675260985,0.001546665902778274,0.0012201242531129418,0.0005348481851231608,0.0003615584097959221,0.00030779770791601065,0.0002643451400480484,0.0002127403485065784,9.838426909255383e-05,7.346001839575374e-05,5.2818377393538635e-05,4.287209076111759e-05,3.388325107250493e-05,1.6482900166153845e-05,1.1028466577296283e-05,6.75066388536545e-06,3.4921723533158545e-06
.SPX,137,2,2.7915264098341708,1,2,4,495.82706035731337,124.25100983192446,73.6726733019241,53.711905677606765,30.53116545305945,24.691534093311326,17.8139880464523,13.658058001659827,9.68003244343827,8.558764303566237,5.071369358035512,4.666283327883137,2.6380221939166106,1.8607422540344603,1.421483961299293,0.7250198050692244,0.6712532293566635,0.3505530731697635,0.2735276142619881,0.2424643630247349,0.18676141615583505,0.1380402999713936,0.10114236555979089,0.08427513765536981,0.0818239707643156,0.05964498688813218,0.037563028086691604,0.03472369144195781,0.027210390918742337,0.02053429807931417,0.018337483207453157,0.014170038691007166,0.00966704426462139,0.007935423791972915,0.006976108639646481,0.004671133926584801,0.00419183057605298,0.003095078347953032,0.0022475793604061693,0.0015792398498309537,0.0013611021879575246,0.00100040468388491,0.0006936895490307856,0.0006071419203225331,0.00035135585786167414,0.0002205759139020922,0.0002068162190077007,9.18175949233692e-05,6.583732379155954e-05,2.8158047879309225e-05
.SPX,256,2,4.286041594163265,2,3,5,226.3964377230672,138.4370564851147,104.44273170692563,40.75520550429879,26.576331894585053,20.351119981491433,14.432376074133497,9.53847272352345,6.454365505956614,4.1266538814484575,3.3692917279822066,2.1008565461731075,1.2181702781562274,1.0193051605336378,0.7695080553011425,0.40597189811288054,0.29895766221332354,0.2535507682488593,0.17768150339069977,0.12567174327869013,0.11680209751440118,0.09066696190378767,0.08712434850324195,0.051579072844951696,0.0481569463884488,0.028182056902625964,0.020586853327165335,0.016170224099682478,0.014007521959857988,0.009492414225093879,0.007953464439834338,0.006471358978458011,0.003623077329319239,0.0026281395167593695,0.002245203500350932,0.0014436172004558794,0.0009557834300850625,0.0006739302675518803,0.0004941019559354224,0.00043283758106691446,0.00027760708574109914,0.00015798896330801977,0.0001329381662146338,0.00010551919412040438,8.661902861856205e-05,5.626471390246734e-05,3.825531498652591e-05,1.3410971358645125e-05,1.1258693083312316e-05,8.129656690266467e-06
