key,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.BFX_s42,SAS_diff,True,0.3634971271723296,0.49198170270083946,0.6018131496717634,0.48576399318164415
.BFX_s42,SAS_q1,True,0.36313873672155117,0.4828632545663291,1.9697208384308813,0.9385742765729205
.BFX_s137,HAR,True,0.4338256874880593,0.6001721184596897,0.694177857269486,0.5760585544057449
.BFX_s137,DLinear,True,0.43827013922077035,0.6098309019390278,0.699137290072734,0.5824127770775107
.BFX_s137,SAS_diff,True,0.42446780191642264,0.6016416642464905,0.7394149908987904,0.5885081523539012
.BFX_s137,SAS_q1,True,0.42835772302104036,1.0855478819500664,0.7104179480047704,0.7414411843252924
.BFX_s256,HAR,True,0.36765857938814483,0.489163744571792,0.5753560925051135,0.4773928054883501
.BFX_s256,DLinear,True,0.36711954447654177,0.4911632149306898,0.5813522739790901,0.47987834446210725
.BFX_s256,SAS_diff,True,0.3621584360790099,0.4898984213082024,0.5867130086869906,0.4795899553580676
.BFX_s256,SAS_q1,True,0.36578163899452987,0.49058453899142884,0.5976065134441223,0.484657563810027
.BSESN_s42,HAR,True,0.39350893548768234,0.4863681069860179,0.5366153269758256,0.47216412314984196
.BSESN_s42,DLinear,True,0.3925664686453925,0.4876395425220634,0.5366587872229568,0.4722882661301376
.BSESN_s42,SAS_diff,True,0.39368031368671347,0.49508992110783717,0.5424452570261492,0.47707183060689995
.BSESN_s42,SAS_q1,True,0.40349382409233225,0.4972784010404271,0.5319894327110196,0.47758721928125963
.BSESN_s137,HAR,True,0.18473020096208956,0.24670844110904505,0.28649956884293326,0.23931273697135594
.BSESN_s137,DLinear,True,0.18599521694843857,0.2503159280046449,0.2877867255320887,0.2413659568283907
.BSESN_s137,SAS_diff,True,0.18251866275603731,0.24001498898815837,0.27683420480808363,0.23312261885075977
.BSESN_s137,SAS_q1,True,0.18169620641299059,0.24265489421940437,0.2820062182508627,0.23545243962775256
.BSESN_s256,HAR,True,0.43701991364288406,0.5536865672570215,0.6298011698265076,0.5401692169088044
.BSESN_s256,DLinear,True,0.4382032723527441,0.5573351557106666,0.6373024860040923,0.5442803046891677
.BSESN_s256,SAS_diff,True,0.4332534113510646,0.5502342021647644,0.6360199303359844,0.5398358479506045
.BSESN_s256,SAS_q1,True,0.43750329152072615,0.5541684848103521,0.6336929116531347,0.541788229328071
.BVSP_s42,HAR,True,0.5559379743530972,0.694110888292505,0.8105740488727505,0.6868743038394509
.BVSP_s42,DLinear,True,0.557164352731204,0.6936436692985443,0.8071085448140862,0.6859721889479449
.BVSP_s42,SAS_diff,True,0.5560663117436708,0.6963460299862382,0.8139935034682431,0.688801948399384
.BVSP_s42,SAS_q1,True,0.5565588883091463,0.6906175303238737,0.8107431863925821,0.6859732016752007
.BVSP_s137,HAR,True,0.4003977454895523,0.4404395098204914,0.4487140567150886,0.42985043734171074
.BVSP_s137,DLinear,True,0.4036383540964159,0.44703486058176434,0.4540332263447968,0.43490214700765906
.BVSP_s137,SAS_diff,True,0.3987878332994869,0.4344540608771837,0.4414701932975662,0.42490402915807896
.BVSP_s137,SAS_q1,True,0.398484373593288,0.4388172808176998,0.4497154702068895,0.42900570820595907
.BVSP_s256,HAR,True,0.5507005686967883,0.6765965299595473,0.7594812848430434,0.6622594611664597
.BVSP_s256,DLinear,True,0.5506606846967291,0.6811655331761169,0.7702202340490423,0.6673488173072961
.BVSP_s256,SAS_diff,True,0.545873869294825,0.674703667631271,0.7655777501246076,0.6620517623502346
.BVSP_s256,SAS_q1,True,0.5482609010297614,0.6782439724658632,0.7686910175739361,0.6650652970231868
.DJI_s42,HAR,True,0.3826762094184148,0.4908625283998755,0.5694282831173066,0.4809890069785323
.DJI_s42,DLinear,True,0.3816083876910489,0.48964990365350114,0.5674794644664486,0.4795792519369995
.DJI_s42,SAS_diff,True,0.38583873067033353,0.5000844730223037,0.5829394814420181,0.4896208950448851
.DJI_s42,SAS_q1,True,0.3815551476785879,0.48657118404163197,0.5603107383762288,0.4761456900321496
.DJI_s137,HAR,True,0.163758894508944,0.22486159501925929,0.2675736755108949,0.21873138834636605
.DJI_s137,DLinear,True,0.16399302000651594,0.2272919455247567,0.2682527529275498,0.21984590615294083
.DJI_s137,SAS_diff,True,0.16042492838801187,0.22052696154712514,0.2621584419645162,0.21437011063321773
.DJI_s137,SAS_q1,True,0.16118510767260544,0.22310012155215073,0.2636848481021645,0.21599002577564022
.DJI_s256,HAR,True,0.38906697202799534,0.4969242140302357,0.5694012679747943,0.4851308180110084
.DJI_s256,DLinear,True,0.3881075230620936,0.498985200331344,0.5765735383739485,0.48788875392246206
.DJI_s256,SAS_diff,True,0.3849306726687891,0.4983687069428499,0.5817382279834006,0.4883458691983466
.DJI_s256,SAS_q1,True,0.3862145929881244,0.4989975969605033,0.5767876538534099,0.4873332812673459
.FCHI_s42,HAR,True,0.32315835237015184,0.4319788813795182,0.5208293488582366,0.42532219420263556
.FCHI_s42,DLinear,True,0.3226915942044783,0.43154629028253255,0.5209552693708451,0.42506438461928536
.FCHI_s42,SAS_diff,True,0.3230609028332482,0.4509417171579432,0.5648966241231905,0.4462997480381273
.FCHI_s42,SAS_q1,True,0.32411782482260304,0.43802136411477316,0.5473443473787395,0.4364945121053719
.FCHI_s137,HAR,True,0.37885390054333284,0.5480262213172874,0.6709507788129583,0.5326103002245262
.FCHI_s137,DLinear,True,0.3806681583247864,0.5557950122053515,0.6737032536532487,0.5367221413944622
.FCHI_s137,SAS_diff,True,0.37241633067736635,0.5485701599579169,0.743975770866755,0.5549874205006794
.FCHI_s137,SAS_q1,True,0.3746989782626329,0.5473894311013379,0.682187952687113,0.5347587873503613
.FCHI_s256,HAR,True,0.3559511449719777,0.4800455312662705,0.5705270149633423,0.4688412304005302
.FCHI_s256,DLinear,True,0.35582953529372385,0.4814703066862304,0.5765502037644215,0.47128334858145854
.FCHI_s256,SAS_diff,True,0.35287251256796515,0.4784210004736795,0.5795372166019215,0.47027690988118875
.FCHI_s256,SAS_q1,True,0.35481426908825225,0.47800917282418187,0.5728579608673682,0.46856046759326747
.FTMIB_s42,HAR,True,0.5168839242497227,0.6410139454987466,0.7399487460836289,0.6326155386106994
.FTMIB_s42,DLinear,True,0.515489931854291,0.639481530056661,0.7357653597084713,0.6302456072064744
.FTMIB_s42,SAS_diff,True,0.5159075140714969,0.6461262517959369,0.7500414708698974,0.637358412245777
.FTMIB_s42,SAS_q1,True,0.5160492089182628,0.6392461720552154,0.7412082949947211,0.6321678919893997
.FTMIB_s137,HAR,True,0.4297019615106549,0.5509434399627428,0.62736800586024,0.5360044691112126
.FTMIB_s137,DLinear,True,0.4320984675869047,0.5674511307529276,0.645960940461597,0.5485035129338098
.FTMIB_s137,SAS_diff,True,0.4158847392739476,0.5197373583398075,0.5842124959256721,0.5066115311798091
.FTMIB_s137,SAS_q1,True,0.43033752336962927,0.5523229484061875,0.6345992246404328,0.5390865654720832
.FTMIB_s256,HAR,True,0.5024226899236686,0.6248834928856671,0.7092634057940508,0.6121898628677954
.FTMIB_s256,DLinear,True,0.5028285515281962,0.627970387931656,0.71849556182963,0.6164315004298274
.FTMIB_s256,SAS_diff,True,0.49904494037119906,0.6234794646907946,0.7176493196637714,0.613391241575255
.FTMIB_s256,SAS_q1,True,0.5011880462449421,0.6262976633078838,6.792958873896668,2.640148194483165
.FTSE_s42,HAR,True,0.3978843448167784,0.4909977351160278,0.5649166656115275,0.48459958184811125
.FTSE_s42,DLinear,True,0.3971180674733362,0.49028139046429586,0.5629936199577504,0.4834643592984609
.FTSE_s42,SAS_diff,True,0.3986907811889137,0.4999983686131166,0.5839447632213454,0.4942113043411252
.FTSE_s42,SAS_q1,True,0.39620645042536745,0.4871504997164731,0.5503961730955085,0.477917707745783
.FTSE_s137,HAR,True,0.30387810737048454,0.398084431665551,0.46629762902364197,0.38942005601989255
.FTSE_s137,DLinear,True,0.30554524334137756,0.4040962989865845,0.4685039043167887,0.3927151488815836
.FTSE_s137,SAS_diff,True,0.296262950356096,0.3999894896754581,0.4853474785679253,0.3938666395331598
.FTSE_s137,SAS_q1,True,0.33817115819862725,0.39543849336175807,0.46679945137505124,0.40013636764514554
.FTSE_s256,HAR,True,0.397337294667066,0.49246986079535476,0.5630093661392086,0.4842721738672098
.FTSE_s256,DLinear,True,0.3973762597310705,0.4953180777554407,0.5701782852833073,0.48762420758993946
.FTSE_s256,SAS_diff,True,0.3932715295928095,0.4940364255191279,0.576013733707437,0.48777389627312484
.FTSE_s256,SAS_q1,True,0.395424569258179,0.4950880831925348,0.5698819664310465,0.48679820629392007
.GDAXI_s42,HAR,True,0.17164496633488888,0.23276570868604382,0.27878420336616805,0.22773162612903355
.GDAXI_s42,DLinear,True,0.1716815992594833,0.23323938961090063,0.279544789684569,0.2281552595183176
.GDAXI_s42,SAS_diff,True,0.17218442147675056,0.24956430466210094,0.323693050345971,0.24848059216160748
.GDAXI_s42,SAS_q1,True,0.16978323001429277,0.23375482131585607,0.2820457368567661,0.2285279293956383
.GDAXI_s137,HAR,True,0.31090143742667165,0.4259259797049614,0.5115880781910392,0.41613849844089074
.GDAXI_s137,DLinear,True,0.3124776282414965,0.43063704522769414,0.513417398911815,0.4188440241270019
.GDAXI_s137,SAS_diff,True,0.30563951922168864,0.42027831711039754,0.5656829578185414,0.4305335980502092
.GDAXI_s137,SAS_q1,True,0.30753161380304,0.4244811974832876,0.5145350518878173,0.4155159543913816
.GDAXI_s256,HAR,True,0.3106039062862738,0.4085846792222451,0.48783384821535214,0.40234081124129034
.GDAXI_s256,DLinear,True,0.3104947702212573,0.40991587404048296,0.4931933781984639,0.40453467415340144
.GDAXI_s256,SAS_diff,True,0.307950861703151,0.4126463393855727,0.5082152279260602,0.409604143004928
.GDAXI_s256,SAS_q1,True,0.3106919968075041,0.4131142279672346,0.4992318437426993,0.40767935617247936
.GSPTSE_s42,HAR,True,0.45883278252514703,0.5335123854904117,0.588844886183954,0.5270633513998376
.GSPTSE_s42,DLinear,True,0.45885911117401174,0.533993449322551,0.5866894854860841,0.526514015327549
.GSPTSE_s42,SAS_diff,True,0.46093624963694657,0.541874756099778,0.6016900599864803,0.5348336885744016
.GSPTSE_s42,SAS_q1,True,0.4596879859561568,0.5318780247856839,0.5838720702700682,0.5251460270039696
.GSPTSE_s137,HAR,True,0.29229142551722903,0.3660528617287754,0.41154370268177115,0.35662932997592517
.GSPTSE_s137,DLinear,True,0.2945907375618023,0.37187456860886003,0.41455591967038474,0.36034040861368233
.GSPTSE_s137,SAS_diff,True,0.2846624710087328,0.3615338298099144,0.40636745143437175,0.3508545840843396
.GSPTSE_s137,SAS_q1,True,0.2874505638747064,0.3648539109224524,0.4149117454931301,0.35573874009676293
.GSPTSE_s256,HAR,True,0.4300414590854528,0.5225118805788731,0.5779661573030033,0.5101731656557764
.GSPTSE_s256,DLinear,True,0.43072695751233214,0.5257822431980056,0.585650232877028,0.514053144529122
.GSPTSE_s256,SAS_diff,True,0.42419279724803455,0.5215306004489768,0.5852082220745565,0.510310539923856
.GSPTSE_s256,SAS_q1,True,0.4282574080750832,0.5236086965797916,0.5787051378769057,0.5101904141772602
.HSI_s42,HAR,True,0.3953964885277147,0.4715895702021824,0.5213346170509175,0.46277355859360486
.HSI_s42,DLinear,True,0.3959358894246515,0.4732056220136428,0.5207113949808981,0.4632843021397308
.HSI_s42,SAS_diff,True,0.39606146204002046,0.48240146185730054,0.5404330547334593,0.47296532621026005
.HSI_s42,SAS_q1,True,0.39529201927541807,0.46971003936005773,0.5212454310777735,0.4620824965710832
.HSI_s137,HAR,True,0.4030455265815038,0.512281214000456,0.5774188967881008,0.4975818791233535
.HSI_s137,DLinear,True,0.40485451889455415,0.5201796802419977,0.5812125985193092,0.5020822658852869
.HSI_s137,SAS_diff,True,0.3921598770915892,0.5056046320841969,0.5771329246647253,0.4916324779468371
.HSI_s137,SAS_q1,True,0.3955840540575676,0.5081958093562305,0.5790274122526445,0.49426909188881424
.HSI_s256,HAR,True,0.38646999809404053,0.4772390552776886,0.540875082493437,0.46819471195505535
.HSI_s256,DLinear,True,0.38875954180239364,0.4820464775935249,0.5486984610451286,0.47316816014701574
.HSI_s256,SAS_diff,True,0.37999760733460275,0.47722656986803236,0.5529599716842026,0.47006138296227923
.HSI_s256,SAS_q1,True,0.38496702241600367,0.4806165921410243,0.548946758300432,0.47151012428582
.IBEX_s42,HAR,True,0.4290092936968794,0.5539989922184542,0.6598389436235382,0.5476157431796239
.IBEX_s42,DLinear,True,0.4280701075778014,0.5525610827620984,0.6588666272367995,0.5464992725255664
.IBEX_s42,SAS_diff,True,0.4275912662172248,0.5536994550358271,0.6419940337440034,0.5410949183323518
.IBEX_s42,SAS_q1,True,0.4282500443296032,0.5461973606039028,0.648599661741095,0.5410156888915336
.IBEX_s137,HAR,True,0.5596362528418458,0.7515004918573097,0.8466993682483664,0.7192787043158407
.IBEX_s137,DLinear,True,0.5646820876708665,0.7623692139012885,0.8534431992058834,0.7268315002593462
.IBEX_s137,SAS_diff,True,0.5505587395435353,0.7490755882653927,0.8843856982484528,0.7280066753524602
.IBEX_s137,SAS_q1,True,0.5540441350064552,0.7553869688875728,0.8688181864579038,0.7260830967839773
.IBEX_s256,HAR,True,0.5429342101655156,0.6907847547317655,0.7809822004500372,0.6715670551157727
.IBEX_s256,DLinear,True,0.5451700738604555,0.6938925150288282,0.7898061402609288,0.6762895763834041
.IBEX_s256,SAS_diff,True,0.5404904644322233,0.686762935164656,0.7854438365511647,0.6708990787160146
.IBEX_s256,SAS_q1,True,0.5409586713946504,0.6866256961958798,0.782551784717886,0.6700453841028055
.IXIC_s42,HAR,True,0.3066270960555546,0.4134434499293224,0.4841613577655956,0.4014106345834909
.IXIC_s42,DLinear,True,0.3061847629207284,0.41413435674081833,0.4844074838291526,0.4015755344968998
.IXIC_s42,SAS_diff,True,0.3068804847563667,0.43376270995451893,0.5307350986013442,0.42379276443740993
.IXIC_s42,SAS_q1,True,0.30503494516220475,0.409042746695239,0.47242317348683305,0.39550028844809226
.IXIC_s137,HAR,True,0.37413872973875517,0.5308597893432647,0.626392926642309,0.5104638152414429
.IXIC_s137,DLinear,True,0.37741981499213956,0.539253856944952,0.6307681015007781,0.51581392447929
.IXIC_s137,SAS_diff,True,0.36959975242700455,0.5262625559804881,0.683748143569121,0.5265368173255379
.IXIC_s137,SAS_q1,True,0.37147842963807765,0.5316405589383566,0.6330524913191973,0.5120571599652105
.IXIC_s256,HAR,True,0.32285671976222846,0.4337594661546613,0.505117011722834,0.42057773254657455
.IXIC_s256,DLinear,True,0.3220050650597319,0.43572477687124644,0.5104915042239971,0.4227404487183251
.IXIC_s256,SAS_diff,True,0.32058996955147934,0.43576413441471024,0.5162616588119269,0.42420525425937217
.IXIC_s256,SAS_q1,True,0.321907053907545,0.5546272735261198,0.5141035296061647,0.46354595234660984
.KS11_s42,HAR,True,0.27023853229936035,0.3364616567046788,0.3788974064595698,0.32853253182120296
.KS11_s42,DLinear,True,0.27078394785371224,0.3371977379295337,0.37827569394328403,0.32875245990884333
.KS11_s42,SAS_diff,True,0.26961759956060694,0.3388587388416985,0.3836466960170642,0.3307076781397899
.KS11_s42,SAS_q1,True,0.27044451333671543,0.33708181521600145,0.37880241909993906,0.32877624921755194
.KS11_s137,HAR,True,0.2846608303059258,0.39511470985873404,0.4694299164485462,0.38306848553773537
.KS11_s137,DLinear,True,0.286728552767663,0.4021779265558955,0.4735163711446419,0.3874742834894001
.KS11_s137,SAS_diff,True,0.2765938963269148,0.39407499884922337,0.468098604276946,0.37958916648436136
.KS11_s137,SAS_q1,True,0.2986451819059166,0.39705592378766236,0.4807583490157418,0.3921531515697736
.KS11_s256,HAR,True,0.3181613527312385,0.42898733315819654,0.5063755461642792,0.41784141068457137
.KS11_s256,DLinear,True,0.3180036509222221,0.43180201401605356,0.5126484461282851,0.42081803702218695
.KS11_s256,SAS_diff,True,0.3121483189534026,0.42690987474506703,0.5160566513064528,0.41837161500164083
.KS11_s256,SAS_q1,True,0.3162309341258446,0.4308714202575489,0.5118981494467726,0.41966683461005533
.KSE_s42,HAR,True,0.5572667020206186,0.7274253708991352,0.8560348098288281,0.7135756275828605
.KSE_s42,DLinear,True,0.5553273932597532,0.7255223219983266,0.8531055289938018,0.7113184147506272
.KSE_s42,SAS_diff,True,0.5531654253266077,0.7257885530841046,0.8515437944779135,0.7101659242962087
.KSE_s42,SAS_q1,True,0.5547237991318493,0.7206030296180714,0.8531562140386545,0.7094943475961918
.KSE_s137,HAR,True,0.5031271546058032,0.6667597172754522,0.7681367515890318,0.6460078744900958
.KSE_s137,DLinear,True,0.5048711891724236,0.6754226503942362,0.7723033444082679,0.6508657279916426
.KSE_s137,SAS_diff,True,0.4946797618764385,0.6524150575073573,0.7738536879761746,0.6403161691199901
.KSE_s137,SAS_q1,True,0.49659679508352267,0.6704818703050048,0.7738617628060265,0.6469801427315179
.KSE_s256,HAR,True,0.5520654206025191,0.6922878767441416,0.7860438232423942,0.6767990401963516
.KSE_s256,DLinear,True,0.5509503272826639,0.6940453856139183,0.7960091240424657,0.6803349456463493
.KSE_s256,SAS_diff,True,0.5486935603956855,0.6908689930249334,0.7964250004031831,0.6786625179412673
.KSE_s256,SAS_q1,True,0.548516625084379,0.6900135018188062,0.7890673562672268,0.6758658277234707
.MXX_s42,HAR,True,0.5747742973426822,0.663833923840213,0.7282906951249097,0.6556329721026016
.MXX_s42,DLinear,True,0.574551849591752,0.6636783072777297,0.7244209889528347,0.6542170486074387
.MXX_s42,SAS_diff,True,0.5794747166162872,0.6691394518690635,0.7352657668731784,0.6612933117861765
.MXX_s42,SAS_q1,True,0.5731978243532304,0.6592900224041058,0.7231175331559823,0.6518684599711061
.MXX_s137,HAR,True,0.4304011127959645,0.5183686647686989,0.5644458523909864,0.5044052099852167
.MXX_s137,DLinear,True,0.4335763330910195,0.5272467552735152,0.5693339160179851,0.5100523347941732
.MXX_s137,SAS_diff,True,0.4205581359480162,0.511498103136037,0.7223685226750183,0.5514749205863572
.MXX_s137,SAS_q1,True,0.42429082417684244,0.515169509327747,0.5710910615300011,0.5035171316781969
.MXX_s256,HAR,True,0.5751244906535679,0.6690465141216173,0.7229464640597894,0.6557058229449916
.MXX_s256,DLinear,True,0.5758201526748666,0.6735322069011295,0.7332998702525897,0.6608840766095286
.MXX_s256,SAS_diff,True,0.5685191150818437,0.6670190833944823,0.7291537196182822,0.6548973060315361
.MXX_s256,SAS_q1,True,0.5717611049347894,0.6696430224920503,0.7589875137015998,0.6667972137094799
.N225_s42,HAR,True,0.4183329649602379,0.5296887176500056,0.6188385426240125,0.522286741744752
.N225_s42,DLinear,True,0.41700556050102355,0.5285246984647899,0.6153544813880732,0.5202949134512956
.N225_s42,SAS_diff,True,0.4167517973583055,0.5361612445174857,0.6269187768737762,0.5266106062498558
.N225_s42,SAS_q1,True,0.41920651033710865,0.5248368270360317,0.6154222770957343,0.5198218714896249
.N225_s137,HAR,True,0.3052549475625035,0.4084994197751399,0.4767713392518074,0.3968419021964836
.N225_s137,DLinear,True,0.3072148040100501,0.4148559744221497,0.47971252884241694,0.4005944357582056
.N225_s137,SAS_diff,True,0.29840693087653847,0.40265855736037176,0.4840795471522965,0.3950483451297356
.N225_s137,SAS_q1,True,0.3009161818391156,0.4066864441465757,0.4805716741767859,0.39605810005415903
.N225_s256,HAR,True,0.4353988175479411,0.5551250521284986,0.6346527047051108,0.5417255247938502
.N225_s256,DLinear,True,0.4352952716482628,0.5578225958670627,0.6420543983377407,0.5450574219510221
.N225_s256,SAS_diff,True,0.43215663510867675,0.5542899966073732,0.6426259932891959,0.5430242083350819
.N225_s256,SAS_q1,True,0.4332503633334587,0.5610815627473112,0.6407430262773466,0.5450249841193722
.NSEI_s42,HAR,True,0.37074157291336635,0.4615352593902002,0.521197094105779,0.4511579754697818
.NSEI_s42,DLinear,True,0.36931677949365643,0.4625116119700693,0.5220250582444865,0.45128448323607073
.NSEI_s42,SAS_diff,True,0.36985801615390357,0.47359741121404364,0.5457197964060949,0.4630584079246807
.NSEI_s42,SAS_q1,True,0.3681583366206455,0.453366623109426,0.5119173596832061,0.4444807731377592
.NSEI_s137,HAR,True,0.32408373825087416,0.4265943460515115,0.4909383399403457,0.41387214141424383
.NSEI_s137,DLinear,True,0.3265066110212515,0.43411310869094066,0.4946948528427692,0.41843819085165385
.NSEI_s137,SAS_diff,True,0.3160913069373655,0.4221272690808776,0.5084499815454332,0.4155561858545587
.NSEI_s137,SAS_q1,True,0.31932689256243324,0.4244500788771459,0.4933811251416141,0.4123860321937311
.NSEI_s256,HAR,True,0.40089499170281,0.5022310048803171,0.5729024283113613,0.49200947496482944
.NSEI_s256,DLinear,True,0.40142147202522765,0.5049595046443839,0.5793064980909898,0.4952291582535338
.NSEI_s256,SAS_diff,True,0.39768161662961765,0.502864506330709,0.5827822521142527,0.49444279169152644
.NSEI_s256,SAS_q1,True,0.4008620690292736,0.5037928092713716,0.5808723736219609,0.4951757506408687
.OMXC20_s42,HAR,True,0.4285036089711437,0.5035381071622791,0.5729336121532144,0.5016584427622124
.OMXC20_s42,DLinear,True,0.4292265851701385,0.5047800627222131,0.5728274819456832,0.502278043279345
.OMXC20_s42,SAS_diff,True,0.4346636835584867,0.6102644450962978,0.5826416107710656,0.5425232464752834
.OMXC20_s42,SAS_q1,True,0.42944927224837437,0.5004017536732513,0.569000515635595,0.4996171805190735
.OMXC20_s137,HAR,True,0.4676691950826398,0.46956449895696944,0.46962773469407376,0.4689538095778944
.OMXC20_s137,DLinear,True,0.468773694464544,0.4693436657965126,0.46753241277905383,0.4685499243467035
.OMXC20_s137,SAS_diff,True,0.4681333378834921,0.4687519249508407,0.4674359214795427,0.46810706143795855
.OMXC20_s137,SAS_q1,True,0.46839914476714894,0.46865436417479556,3.428935260704067,1.4553295898820038
.OMXC20_s256,HAR,True,0.5037691800878009,0.5871309053281275,0.646059000406132,0.5789863619406869
.OMXC20_s256,DLinear,True,0.5060920373998467,0.5899981744335688,0.654926314977047,0.5836721756034875
.OMXC20_s256,SAS_diff,True,0.5017834276435021,0.5856058982263354,0.6530357813358291,0.5801417024018889
.OMXC20_s256,SAS_q1,True,0.5033816711601189,0.5861852009382461,0.6531483292982304,0.5809050671321985
.OMXHPI_s42,HAR,True,0.3994903619933788,0.48224160625643286,0.5503246937484725,0.47735222066609473
.OMXHPI_s42,DLinear,True,0.3982861549498827,0.48152520987017533,0.5474369074593843,0.47574942409314747
.OMXHPI_s42,SAS_diff,True,0.40371309430253066,0.4873183366216367,0.556384661170949,0.48247203069837213
.OMXHPI_s42,SAS_q1,True,0.39828570717455536,0.47548085075599256,0.5367877718026447,0.4701847765777309
.OMXHPI_s137,HAR,True,0.3092542132554325,0.38948208578909654,0.43902347679710413,0.3792532586138777
.OMXHPI_s137,DLinear,True,0.31182049563656977,0.3958694960703516,0.4432762810091552,0.3836554242386922
.OMXHPI_s137,SAS_diff,True,0.30845405159143097,0.38478418677197057,0.4360371481566297,0.3764251288400104
.OMXHPI_s137,SAS_q1,True,0.3052317429524677,0.3873918008640692,0.44754086209541954,0.38005480197065217
.OMXHPI_s256,HAR,True,0.40663627812388625,0.48698621592405955,0.5435773886054035,0.4790666275511164
.OMXHPI_s256,DLinear,True,0.4070998337099867,0.48891841015211523,0.5513206913613812,0.48244631174116104
.OMXHPI_s256,SAS_diff,True,0.4053004682083679,0.4875837804881431,0.5524977318057405,0.4817939935007505
.OMXHPI_s256,SAS_q1,True,0.4050264459664406,0.48726376945104355,0.5521341462474135,0.48147478722163256
.OMXSPI_s42,HAR,True,0.34982936382807256,0.45667609503050566,0.5359811971941995,0.44749555201759256
.OMXSPI_s42,DLinear,True,0.3484269586827043,0.45559448593370777,0.5344707150784545,0.44616405323162217
.OMXSPI_s42,SAS_diff,True,0.35885023041927755,0.46145338330468455,0.5452094381380256,0.45517101728732917
.OMXSPI_s42,SAS_q1,True,0.3488770349020827,0.4519184983355242,0.5428354033018359,0.4478769788464809
.OMXSPI_s137,HAR,True,0.3022565127617906,0.4061124109799589,0.46707378347566963,0.3918142357391397
.OMXSPI_s137,DLinear,True,0.306833309172553,0.41409217774720747,0.47308680958250365,0.39800409883408805
.OMXSPI_s137,SAS_diff,True,0.3069869942450662,0.40451860573708703,0.4822115584648589,0.3979057194823374
.OMXSPI_s137,SAS_q1,True,0.30062809532012874,0.41047543268958664,0.469630980157526,0.39357816938908047
.OMXSPI_s256,HAR,True,0.3649239756154055,0.4688649132809177,0.5330240251817409,0.45560430469268803
.OMXSPI_s256,DLinear,True,0.3634971915406,0.46938204488661783,0.5393293236416846,0.4574028533563008
.OMXSPI_s256,SAS_diff,True,0.3642485653735008,0.4720817035719613,0.5478347997916146,0.46138835624569224
.OMXSPI_s256,SAS_q1,True,0.3616331365062806,0.46820817875442294,0.5416431045638795,0.45716147327486106
.OSEAX_s42,HAR,True,0.4396331890378215,0.516378227039252,0.5776384008131977,0.5112166056300903
.OSEAX_s42,DLinear,True,0.43918145617400195,0.515780785800636,0.5748390084382656,0.5099337501376345
