sym,dgp_seed,model_name,q_degree,seed,eff_rank,rank_80,rank_95,rank_99,sv_0,sv_1,sv_2,sv_3,sv_4,sv_5,sv_6,sv_7,sv_8,sv_9,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,sv_18,sv_19,sv_20,sv_21,sv_22,sv_23,sv_24,sv_25,sv_26,sv_27,sv_28,sv_29,sv_30,sv_31,sv_32,sv_33,sv_34,sv_35,sv_36,sv_37,sv_38,sv_39,sv_40,sv_41,sv_42,sv_43,sv_44,sv_45,sv_46,sv_47,sv_48,sv_49
.AEX,42,DGP,2,42,3.2094730882568547,2,3,4,456.03896688788916,197.87395485007866,94.76789152978225,51.03256738071381,32.34208536528769,24.296032031055574,15.69718111751236,13.753173715117613,8.538405594901556,7.738239269470306,3.3436844427261203,2.826245755655861,1.6815457468290906,1.467417539464723,0.9023336063848458,0.7062795217836084,0.570240621494502,0.3820849135654717,0.29103932358546075,0.19605062731851436,0.14952151515163342,0.12394166808750724,0.10392088512499235,0.09199608570210653,0.06546790880506842,0.0461315899302875,0.03358613403562968,0.024323054517736812,0.016413338532192987,0.010547499000545564,0.008635760506977497,0.0069821432807391105,0.00413606018216221,0.0030895686199163986,0.0025826011330113514,0.001840457893082606,0.0009228839839663113,0.0007608240017551534,0.0005239474341936564,0.0004923653787831918,0.000376999120105318,0.0001814499793024817,0.00013273277885701799,8.93386203183524e-05,8.536900607314695e-05,6.48862768102103e-05,2.7709922476875603e-05,2.286038666349832e-05,1.1115787441695577e-05,5.781504100067778e-06
.AEX,42,SAS_diff,2,999,3.1738771322692703,1,3,5,336.00275989379196,101.57637467702592,67.64790833821715,53.58129669923389,28.02622637924554,17.806921572967678,12.326588694596003,8.38264598479359,6.039651648520789,4.442825344629598,2.9144996476921374,2.337732799113065,1.4312038109482186,1.2905494625700946,0.9112665111981978,0.605980717016758,0.4964197070379585,0.27879897794768715,0.2487140786017106,0.19297293888360492,0.15531937979961113,0.12900061505056146,0.10139906746157816,0.08613189136853419,0.07462982768754424,0.062317410324478496,0.051526734736698325,0.04146614685008109,0.03264517827047225,0.028572228001099376,0.022109495637480173,0.020489765516329563,0.015890698760746228,0.0146121244991333,0.008885322961201222,0.007724054624207634,0.005650954742094529,0.004750355005107955,0.0036746004242270793,0.002820427717621323,0.0022652210410239715,0.0015425320753906747,0.0013770500548991973,0.001058950483419097,0.0007421274863738628,0.0005534548301454089,0.00040853633153303023,0.00036441997565902275,0.00029214757608079047,0.0001340155353871937
.AEX,42,SAS_q1,1,1002,2.7291337222638705,2,2,3,155.72418838827838,128.620809321084,25.620534940392464,12.334553341347409,6.20438203946573,3.309355163991682,2.211757305898074,0.9741692821532492,0.6590008043883095,0.32797814702300354,0.2988877276379138,0.21127536766063476,0.1631109217919025,0.1322118023705833,0.12098741185028165,0.07171659120557862,0.06031559363645402,0.04593817702683576,0.027904637873194124,0.017718244907880553,0.014113042556323079,0.010273507270122322,0.005672394029442987,0.0035540312205275372,0.002826976231523898,0.0016647662565439623,0.001187018304029256,0.0008054798722128288,0.0007606908308698492,0.0005488986088454576,0.00042801714332823057,0.0002868783749875154,0.00018990989295389072,0.00012960653529449186,0.00011061323084707193,7.218537158815924e-05,4.859883163585049e-05,2.681244756152272e-05,1.2308122772441207e-05,9.98800059320614e-06,8.563811840631581e-06,3.677071060510055e-06,2.6178342884329626e-06,2.3339601014340604e-06,1.6707533521435604e-06,1.0162340488162841e-06,4.287075088727245e-07,3.9005799443754267e-07,3.236149461417504e-07,6.6324844951731e-08
.AORD,42,DGP,2,42,4.968655304761495,2,4,7,218.552504180144,174.89646633474356,97.27584671514084,51.21891513122782,37.1204077949975,28.18590260461439,22.17804360937702,16.3766446288877,11.031211831034314,9.760039261789146,4.081132500553039,3.6076415939277386,2.2987329407450927,1.5884020531602774,1.0240545693858791,0.6862713099603869,0.5036876599792802,0.35393374584494847,0.31753162740542856,0.21723075271642014,0.17169302383955154,0.1546293900521387,0.11540009518100466,0.08681162842225236,0.0659873256537044,0.050717937968366135,0.0430979279061298,0.0316014873382081,0.018336753452044902,0.013976372764401713,0.009671034757393194,0.008864743064667585,0.004951056663117627,0.0036058705426799498,0.0028124024712994386,0.00240780846397691,0.0010662947018520385,0.0006617579275307828,0.0005597252890637775,0.0005100918208719337,0.00034784201906572785,0.00019250727257611505,0.00011851789735729351,0.00010238355906206007,8.161089475645428e-05,6.264324460849041e-05,2.9724660064681402e-05,1.9388350864240325e-05,1.1718905101464768e-05,6.525552210989617e-06
.AORD,42,SAS_diff,2,999,5.3707458624104705,3,4,6,167.45019450922723,106.3345959306817,93.08623252955998,58.68942239743211,32.113546323208254,26.12846560041117,16.06436188431451,10.886714996078693,7.814009874987258,5.582923472272537,3.5560054165574773,2.235736878151494,1.6434114963274795,1.2577678639264278,0.8930461228938219,0.6486981710173737,0.5685675020684083,0.3184689607773202,0.308240543745054,0.2301467336159855,0.17288628583860274,0.14144288038069008,0.1360970929069255,0.10972389430149271,0.08502937925433335,0.0733113359117654,0.0662016726582287,0.05126847001312898,0.03987979879455777,0.03500138600996648,0.027991136157579692,0.0219296903524233,0.019202205750818126,0.014875846713173919,0.009964200579438144,0.008559619247508988,0.006388005335780165,0.00514901525921861,0.004041438551535833,0.0030214217577278243,0.0018592617597813688,0.0014263694849572836,0.0012473701061367604,0.0011529370491076259,0.000770738563319736,0.0006849804356333253,0.0004396755304519002,0.00035735813326159724,0.0002446368319172019,0.00014155258936382825
.AORD,42,SAS_q1,1,1002,2.876209446978306,2,2,4,159.32236078648268,88.61922370806077,35.28631583827005,16.54359885804144,7.9397721354449855,3.622866174440011,1.8675234772379268,1.0801736404134394,0.6143449439020798,0.35453059063920467,0.29822639076632845,0.27170466532910564,0.17162438557117018,0.1370277247430465,0.12486385082159603,0.08280359496669593,0.06164071625210722,0.047978327778195905,0.0345360041738731,0.018494435507402283,0.014006667747071062,0.010719443187064161,0.005891122251137217,0.00395477777928304,0.0028985980578054697,0.0017294169576625167,0.0009619293545239462,0.0009155431259814137,0.0006891238299206828,0.00047765461213666806,0.0003535583648441512,0.0003005890208875016,0.00019066081437011013,0.0001213547568989361,0.00010622391325622524,7.547301233866354e-05,4.553940368139017e-05,3.027168927427723e-05,1.0506197817229185e-05,8.918586461117338e-06,7.711736231509525e-06,3.5954264501973823e-06,2.5098774054809813e-06,1.8676561005165604e-06,1.5505841100270136e-06,9.927882549067168e-07,3.943780506892303e-07,3.5105685663206726e-07,3.0270576824992235e-07,5.5751216801124956e-08
.AORD,137,DGP,2,137,3.9423166382714787,1,4,6,443.469954568331,155.7877522712426,89.1523099397381,74.30368338131437,56.73114616386245,43.5722351574766,27.33705099564597,24.200472113529926,17.004429411818737,13.238082961154449,9.584547303564673,6.992679100175483,3.7993565284030044,3.1457009999229384,2.0866929609014275,1.2611720594421385,1.1557194399597719,0.6187342661633831,0.433519874081837,0.3988539689813825,0.30967131094621064,0.21614108359590242,0.18482219903891708,0.15903710683361316,0.1565225523257037,0.09835508918091238,0.06766652210520077,0.05423145884505367,0.0477095270871747,0.035106605444723805,0.027462563116694916,0.02142422924556001,0.01630806278445792,0.012559653906027238,0.011470981571129909,0.007344335082725469,0.006728812181875734,0.004592068297835865,0.0038408810043113794,0.0026665349802667856,0.0021220138106156075,0.001590475367927625,0.0010839560849705584,0.000811118082143267,0.0004664369304427768,0.00039503742456240915,0.0003160151879570224,0.0001780610181398826,0.00012079890488838146,4.6259717048298964e-05
.AORD,137,SAS_diff,2,1000,3.9876136928228147,2,3,5,351.8231710769624,150.80933762325455,120.79433384033372,69.87464094239884,37.43541806571924,32.07593104178,15.946695016158642,13.253892587186408,7.861125569746603,6.5024895813361825,3.651067253930471,2.789898612532297,1.8592590603658221,1.419423447751863,1.098260110816565,0.78531708931961,0.5737570456677611,0.5093042284261593,0.374198393023136,0.26589948396666896,0.23055624399964295,0.18391997263197962,0.14447671842944412,0.13552201078289014,0.11077084854156674,0.07070246865759633,0.06449471891917238,0.04944545019431627,0.04487746010677623,0.03791113772060004,0.029849023235740457,0.02017879174958051,0.015948224539556223,0.01190101513616759,0.011697139142031998,0.008917183285102152,0.006850230465057989,0.0036303342354331563,0.0031378747602364477,0.0017814696631361987,0.001368260883878341,0.0011227937612712123,0.0009335839647774207,0.000533489485618605,0.00033103234816546747,0.0002759316085724914,0.00014456482569689017,0.00013945731784487393,6.052384373633861e-05,4.342702785867597e-05
.AORD,137,SAS_q1,1,1003,2.6697297473535775,2,2,3,194.22995527769282,104.05326238642914,30.457806249774872,17.38995529655003,8.055241072303142,3.434353018205205,2.0933558603302758,1.5131679798600648,0.9938262697068345,0.921474350061612,0.369974020358688,0.3453771989368094,0.2240029208358439,0.174887599494407,0.15386106239735547,0.10392013530454752,0.08669675743725383,0.06704090546626278,0.0562108146065683,0.03601694695419556,0.032611770011095075,0.024521171674706372,0.01362272765679119,0.01148254620558028,0.007799855478103404,0.00670301787731249,0.005143880897737452,0.004554224133757471,0.002234079064421528,0.00159696035379362,0.0013919100283360658,0.001133270184008115,0.0006460042749256148,0.0005336627099203008,0.00036474566892145634,0.00023531212348873673,0.00018501566523315815,0.00015425520770953494,6.935066838329098e-05,5.6752831952504786e-05,3.969281222456981e-05,3.3930285662590474e-05,1.1377882642146837e-05,7.142151843560807e-06,3.6890065373919624e-06,2.748469123147651e-06,2.367840542764291e-06,9.666055209386604e-07,5.916353190166371e-07,1.176102240292749e-07
.AORD,256,DGP,2,256,4.520991712985924,2,4,6,322.1248467123125,194.33517909823362,135.03960288287274,74.40999028204341,40.87912122839704,32.569061252656674,24.397863812889277,15.632933024848779,10.949570102713368,7.055573159282396,5.213719481104511,3.604405762866586,2.0416804405519935,1.6031709054887482,1.3942991071813062,0.639637951255019,0.5223163655381972,0.4139359282065387,0.3673767452491303,0.2401030746343376,0.19218330959998278,0.17500692299051634,0.14441274344939262,0.09858181679698085,0.08873899147257244,0.050587446572683555,0.03729566877825977,0.028509710640594186,0.026541397752006007,0.016411052311178433,0.013564090064910824,0.010834162936177222,0.007182367857041643,0.004831400106865464,0.004117202247495926,0.0022963996381897274,0.0017976931512127432,0.0012697596916831713,0.0008897143989374878,0.0008617624652979217,0.00049578787027275,0.00030895325205761376,0.0002888728615598927,0.00018257022086882836,0.00017702610699297792,0.00010344510051644103,8.018363508630963e-05,2.3856910451114494e-05,2.1065761205247722e-05,1.483788749825255e-05
