sym,dgp_seed,horizon,alpha_idx,alpha,log10_alpha,oos_mse
.BVSP,256,1,19,5.623413251903491,0.75,0.6278744223565071
.BVSP,256,1,20,10.0,1.0,0.6277603454614686
.BVSP,256,1,21,17.78279410038923,1.25,0.6276285411720985
.BVSP,256,1,22,31.622776601683793,1.5,0.6275065216311765
.BVSP,256,1,23,56.23413251903491,1.75,0.627425413537448
.BVSP,256,1,24,100.0,2.0,0.6274511366769367
.BVSP,256,1,25,177.82794100389228,2.25,0.6277735084787819
.BVSP,256,1,26,316.22776601683796,2.5,0.6288614850368556
.BVSP,256,1,27,562.341325190349,2.75,0.6317287426973462
.BVSP,256,1,28,1000.0,3.0,0.6384661521069322
.BVSP,256,1,29,1778.2794100389228,3.25,0.6533340381418649
.BVSP,256,1,30,3162.2776601683795,3.5,0.6842481951203659
.BVSP,256,1,31,5623.413251903491,3.75,0.742468819090638
.BVSP,256,1,32,10000.0,4.0,0.8372925522844561
.BVSP,256,1,33,17782.794100389227,4.25,0.968690466007164
.BVSP,256,1,34,31622.776601683792,4.5,1.126544034190244
.BVSP,256,1,35,56234.13251903491,4.75,1.2949143310457683
.BVSP,256,1,36,100000.0,5.0,1.454508458004018
.DJI,42,1,0,0.0001,-4.0,3.1397373325817766
.DJI,42,1,1,0.00017782794100389227,-3.75,0.5554857628980399
.DJI,42,1,2,0.00031622776601683794,-3.5,0.5467258641705748
.DJI,42,1,3,0.0005623413251903491,-3.25,0.5449390148093929
.DJI,42,1,4,0.001,-3.0,0.542224301144465
.DJI,42,1,5,0.0017782794100389228,-2.75,0.5417023987990226
.DJI,42,1,6,0.0031622776601683794,-2.5,0.5412980480747351
.DJI,42,1,7,0.005623413251903491,-2.25,0.5409362250914305
.DJI,42,1,8,0.01,-2.0,0.5405975405982126
.DJI,42,1,9,0.01778279410038923,-1.75,0.5402733227826428
.DJI,42,1,10,0.03162277660168379,-1.5,0.5399652729438099
.DJI,42,1,11,0.05623413251903491,-1.25,0.5396837219216019
.DJI,42,1,12,0.1,-1.0,0.5394399267584439
.DJI,42,1,13,0.1778279410038923,-0.75,0.5392319791771274
.DJI,42,1,14,0.31622776601683794,-0.5,0.5390372691797034
.DJI,42,1,15,0.5623413251903491,-0.25,0.5388273420119323
.DJI,42,1,16,1.0,0.0,0.5385920733038945
.DJI,42,1,17,1.7782794100389228,0.25,0.5383471873107446
.DJI,42,1,18,3.1622776601683795,0.5,0.5381229522518077
.DJI,42,1,19,5.623413251903491,0.75,0.5379508174505812
.DJI,42,1,20,10.0,1.0,0.5378622223914175
.DJI,42,1,21,17.78279410038923,1.25,0.5379026922085092
.DJI,42,1,22,31.622776601683793,1.5,0.5381536878457149
.DJI,42,1,23,56.23413251903491,1.75,0.5387487879795276
.DJI,42,1,24,100.0,2.0,0.539887355023469
.DJI,42,1,25,177.82794100389228,2.25,0.5418589522710259
.DJI,42,1,26,316.22776601683796,2.5,0.5450480412753647
.DJI,42,1,27,562.341325190349,2.75,0.5498908710296905
.DJI,42,1,28,1000.0,3.0,0.5569745816362309
.DJI,42,1,29,1778.2794100389228,3.25,0.5677567438664526
.DJI,42,1,30,3162.2776601683795,3.5,0.5861694318017295
.DJI,42,1,31,5623.413251903491,3.75,0.6205416837817165
.DJI,42,1,32,10000.0,4.0,0.6840618970162531
.DJI,42,1,33,17782.794100389227,4.25,0.7900894571918109
.DJI,42,1,34,31622.776601683792,4.5,0.9400023815731398
.DJI,42,1,35,56234.13251903491,4.75,1.11351980063462
.DJI,42,1,36,100000.0,5.0,1.27794528023804
.DJI,256,1,0,0.0001,-4.0,0.47089056778712857
.DJI,256,1,1,0.00017782794100389227,-3.75,0.47423342435936633
.DJI,256,1,2,0.00031622776601683794,-3.5,0.4714326223309739
.DJI,256,1,3,0.0005623413251903491,-3.25,0.47076154254168356
.DJI,256,1,4,0.001,-3.0,0.47033389849614254
.DJI,256,1,5,0.0017782794100389228,-2.75,0.4699785572297525
.DJI,256,1,6,0.0031622776601683794,-2.5,0.4696412567512435
.DJI,256,1,7,0.005623413251903491,-2.25,0.46932629925325453
.DJI,256,1,8,0.01,-2.0,0.46903811150269986
.DJI,256,1,9,0.01778279410038923,-1.75,0.46877586577443564
.DJI,256,1,10,0.03162277660168379,-1.5,0.4685325319295368
.DJI,256,1,11,0.05623413251903491,-1.25,0.46829544316109933
.DJI,256,1,12,0.1,-1.0,0.4680493164922633
.DJI,256,1,13,0.1778279410038923,-0.75,0.46778144284870116
.DJI,256,1,14,0.31622776601683794,-0.5,0.4674923546068954
.DJI,256,1,15,0.5623413251903491,-0.25,0.46720615618066524
.DJI,256,1,16,1.0,0.0,0.4669609490069863
.DJI,256,1,17,1.7782794100389228,0.25,0.46677959406333996
.DJI,256,1,18,3.1622776601683795,0.5,0.46665704649650386
.DJI,256,1,19,5.623413251903491,0.75,0.4665788391802459
.DJI,256,1,20,10.0,1.0,0.46654141584930814
.DJI,256,1,21,17.78279410038923,1.25,0.4665551737469187
.DJI,256,1,22,31.622776601683793,1.5,0.4666370231164832
.DJI,256,1,23,56.23413251903491,1.75,0.4668075653871481
.DJI,256,1,24,100.0,2.0,0.46711299595737704
.DJI,256,1,25,177.82794100389228,2.25,0.46769238400946306
.DJI,256,1,26,316.22776601683796,2.5,0.4689048897499133
.DJI,256,1,27,562.341325190349,2.75,0.47155157786254676
.DJI,256,1,28,1000.0,3.0,0.4773405566369954
.DJI,256,1,29,1778.2794100389228,3.25,0.4898881074834194
.DJI,256,1,30,3162.2776601683795,3.5,0.5162818605758432
.DJI,256,1,31,5623.413251903491,3.75,0.5678952441893617
.DJI,256,1,32,10000.0,4.0,0.6578671348260486
.DJI,256,1,33,17782.794100389227,4.25,0.7956783565704864
.DJI,256,1,34,31622.776601683792,4.5,0.9831330888752737
.DJI,256,1,35,56234.13251903491,4.75,1.2104220869792002
.DJI,256,1,36,100000.0,5.0,1.4514300913482345
.FCHI,42,1,0,0.0001,-4.0,0.5183661717033768
.FCHI,42,1,1,0.00017782794100389227,-3.75,0.45933240996622726
.FCHI,42,1,2,0.00031622776601683794,-3.5,0.5431047486461535
.FCHI,42,1,3,0.0005623413251903491,-3.25,0.45182782077354544
.FCHI,42,1,4,0.001,-3.0,0.44938885417158536
.FCHI,42,1,5,0.0017782794100389228,-2.75,0.4487628643483619
.FCHI,42,1,6,0.0031622776601683794,-2.5,0.4483164494316375
.FCHI,42,1,7,0.005623413251903491,-2.25,0.44799408596341556
.FCHI,42,1,8,0.01,-2.0,0.44775508340013187
.FCHI,42,1,9,0.01778279410038923,-1.75,0.447564851423575
.FCHI,42,1,10,0.03162277660168379,-1.5,0.44741349784352047
.FCHI,42,1,11,0.05623413251903491,-1.25,0.4473212401391619
.FCHI,42,1,12,0.1,-1.0,0.4473229757739094
.FCHI,42,1,13,0.1778279410038923,-0.75,0.44743208517013516
.FCHI,42,1,14,0.31622776601683794,-0.5,0.4476145102147612
.FCHI,42,1,15,0.5623413251903491,-0.25,0.4478097304094306
.FCHI,42,1,16,1.0,0.0,0.4479768177230365
.FCHI,42,1,17,1.7782794100389228,0.25,0.44810936603685997
.FCHI,42,1,18,3.1622776601683795,0.5,0.4482152281159614
.FCHI,42,1,19,5.623413251903491,0.75,0.44830625842454835
.FCHI,42,1,20,10.0,1.0,0.44841085611200787
.FCHI,42,1,21,17.78279410038923,1.25,0.4485919156424498
.FCHI,42,1,22,31.622776601683793,1.5,0.44896825755479747
.FCHI,42,1,23,56.23413251903491,1.75,0.4497453521649076
.FCHI,42,1,24,100.0,2.0,0.4512663440596566
.FCHI,42,1,25,177.82794100389228,2.25,0.4540884409218552
.FCHI,42,1,26,316.22776601683796,2.5,0.45903030511008586
.FCHI,42,1,27,562.341325190349,2.75,0.46705134391391395
.FCHI,42,1,28,1000.0,3.0,0.4789165033638335
.FCHI,42,1,29,1778.2794100389228,3.25,0.4950755910094774
.FCHI,42,1,30,3162.2776601683795,3.5,0.5166723669932973
.FCHI,42,1,31,5623.413251903491,3.75,0.5480824763846995
.FCHI,42,1,32,10000.0,4.0,0.5995070421213315
.FCHI,42,1,33,17782.794100389227,4.25,0.6863138157295645
.FCHI,42,1,34,31622.776601683792,4.5,0.8220644992452043
.FCHI,42,1,35,56234.13251903491,4.75,1.0066589304562368
.FCHI,42,1,36,100000.0,5.0,1.218651840117168
.FCHI,256,1,0,0.0001,-4.0,0.400666402246602
.FCHI,256,1,1,0.00017782794100389227,-3.75,0.41144709672542157
.FCHI,256,1,2,0.00031622776601683794,-3.5,0.5150885745744733
.FCHI,256,1,3,0.0005623413251903491,-3.25,0.3929989350269549
.FCHI,256,1,4,0.001,-3.0,0.3930460268257787
.FCHI,256,1,5,0.0017782794100389228,-2.75,0.39268988344245526
.FCHI,256,1,6,0.0031622776601683794,-2.5,0.392276233265529
.FCHI,256,1,7,0.005623413251903491,-2.25,0.3918633792318393
.FCHI,256,1,8,0.01,-2.0,0.3914950540378481
.FCHI,256,1,9,0.01778279410038923,-1.75,0.3911875985656913
.FCHI,256,1,10,0.03162277660168379,-1.5,0.3909271183551541
.FCHI,256,1,11,0.05623413251903491,-1.25,0.39068825586273787
.FCHI,256,1,12,0.1,-1.0,0.3904515949746783
.FCHI,256,1,13,0.1778279410038923,-0.75,0.3902063991616751
.FCHI,256,1,14,0.31622776601683794,-0.5,0.3899482159162753
.FCHI,256,1,15,0.5623413251903491,-0.25,0.38968231214803717
.FCHI,256,1,16,1.0,0.0,0.3894298384157047
.FCHI,256,1,17,1.7782794100389228,0.25,0.38922463237939037
.FCHI,256,1,18,3.1622776601683795,0.5,0.38909683039551185
.FCHI,256,1,19,5.623413251903491,0.75,0.38905671556058535
.FCHI,256,1,20,10.0,1.0,0.3890908071297967
.FCHI,256,1,21,17.78279410038923,1.25,0.3891639508384819
.FCHI,256,1,22,31.622776601683793,1.5,0.38923187943546167
.FCHI,256,1,23,56.23413251903491,1.75,0.3892824822261407
.FCHI,256,1,24,100.0,2.0,0.38939734019325256
.FCHI,256,1,25,177.82794100389228,2.25,0.38981161389937363
.FCHI,256,1,26,316.22776601683796,2.5,0.3909697480158842
.FCHI,256,1,27,562.341325190349,2.75,0.3936367103731132
.FCHI,256,1,28,1000.0,3.0,0.39929399818328115
.FCHI,256,1,29,1778.2794100389228,3.25,0.41116634269288793
.FCHI,256,1,30,3162.2776601683795,3.5,0.4356795978241813
.FCHI,256,1,31,5623.413251903491,3.75,0.48271679482282515
.FCHI,256,1,32,10000.0,4.0,0.5632113418319034
.FCHI,256,1,33,17782.794100389227,4.25,0.6875466589281573
.FCHI,256,1,34,31622.776601683792,4.5,0.8685225129422943
.FCHI,256,1,35,56234.13251903491,4.75,1.1180376857487184
.FCHI,256,1,36,100000.0,5.0,1.4273150765347242
.FTSE,42,1,0,0.0001,-4.0,0.800773067891533
.FTSE,42,1,1,0.00017782794100389227,-3.75,0.6585562358336527
.FTSE,42,1,2,0.00031622776601683794,-3.5,0.5608471334670384
.FTSE,42,1,3,0.0005623413251903491,-3.25,0.5608282047403604
.FTSE,42,1,4,0.001,-3.0,0.5599921832522338
.FTSE,42,1,5,0.0017782794100389228,-2.75,0.559530387179421
.FTSE,42,1,6,0.0031622776601683794,-2.5,0.5591565191912694
.FTSE,42,1,7,0.005623413251903491,-2.25,0.5588367654541304
.FTSE,42,1,8,0.01,-2.0,0.5585441450330988
.FTSE,42,1,9,0.01778279410038923,-1.75,0.5582617432117801
.FTSE,42,1,10,0.03162277660168379,-1.5,0.5579884913473129
.FTSE,42,1,11,0.05623413251903491,-1.25,0.5577373939452939
.FTSE,42,1,12,0.1,-1.0,0.5575239001977673
.FTSE,42,1,13,0.1778279410038923,-0.75,0.557346535444188
.FTSE,42,1,14,0.31622776601683794,-0.5,0.5571770836122116
.FTSE,42,1,15,0.5623413251903491,-0.25,0.5569776725726128
.FTSE,42,1,16,1.0,0.0,0.5567289175958446
.FTSE,42,1,17,1.7782794100389228,0.25,0.5564419822009553
.FTSE,42,1,18,3.1622776601683795,0.5,0.5561507841330684
.FTSE,42,1,19,5.623413251903491,0.75,0.5558952580890758
.FTSE,42,1,20,10.0,1.0,0.5557081386126373
.FTSE,42,1,21,17.78279410038923,1.25,0.5556196846379012
.FTSE,42,1,22,31.622776601683793,1.5,0.5556853845335012
.FTSE,42,1,23,56.23413251903491,1.75,0.5560203301859513
.FTSE,42,1,24,100.0,2.0,0.5568240152383442
.FTSE,42,1,25,177.82794100389228,2.25,0.5583956072288049
.FTSE,42,1,26,316.22776601683796,2.5,0.5611365432612341
.FTSE,42,1,27,562.341325190349,2.75,0.5655453944128016
.FTSE,42,1,28,1000.0,3.0,0.572336121262246
.FTSE,42,1,29,1778.2794100389228,3.25,0.5830516149442979
.FTSE,42,1,30,3162.2776601683795,3.5,0.6015375780147241
.FTSE,42,1,31,5623.413251903491,3.75,0.6359180218163756
.FTSE,42,1,32,10000.0,4.0,0.6991164575509642
.FTSE,42,1,33,17782.794100389227,4.25,0.8039785166385343
.FTSE,42,1,34,31622.776601683792,4.5,0.9511328337461873
.FTSE,42,1,35,56234.13251903491,4.75,1.1200467622396715
.FTSE,42,1,36,100000.0,5.0,1.2788703995304307
.FTSE,137,1,0,0.0001,-4.0,0.6694374655145762
.FTSE,137,1,1,0.00017782794100389227,-3.75,0.6310732972192479
.FTSE,137,1,2,0.00031622776601683794,-3.5,0.6162481951458766
.FTSE,137,1,3,0.0005623413251903491,-3.25,0.572997395386651
.FTSE,137,1,4,0.001,-3.0,2.8380457466178712
.FTSE,137,1,5,0.0017782794100389228,-2.75,0.5642513177593435
.FTSE,137,1,6,0.0031622776601683794,-2.5,0.5633709789586319
.FTSE,137,1,7,0.005623413251903491,-2.25,0.5634440248359788
.FTSE,137,1,8,0.01,-2.0,0.5633024787943526
.FTSE,137,1,9,0.01778279410038923,-1.75,0.5631000335599766
.FTSE,137,1,10,0.03162277660168379,-1.5,0.5627878872230044
.FTSE,137,1,11,0.05623413251903491,-1.25,0.5623513232885224
.FTSE,137,1,12,0.1,-1.0,0.5618186221579345
.FTSE,137,1,13,0.1778279410038923,-0.75,0.5612529645235383
.FTSE,137,1,14,0.31622776601683794,-0.5,0.5607217066261029
.FTSE,137,1,15,0.5623413251903491,-0.25,0.5602688328475424
.FTSE,137,1,16,1.0,0.0,0.5599122910554722
.FTSE,137,1,17,1.7782794100389228,0.25,0.5596515924889915
.FTSE,137,1,18,3.1622776601683795,0.5,0.5594720051059392
.FTSE,137,1,19,5.623413251903491,0.75,0.5593515182547404
.FTSE,137,1,20,10.0,1.0,0.5592750331617926
.FTSE,137,1,21,17.78279410038923,1.25,0.5592458755006332
.FTSE,137,1,22,31.622776601683793,1.5,0.5592892000499099
.FTSE,137,1,23,56.23413251903491,1.75,0.5594579875563922
.FTSE,137,1,24,100.0,2.0,0.559857460409796
.FTSE,137,1,25,177.82794100389228,2.25,0.5606873025736357
.FTSE,137,1,26,316.22776601683796,2.5,0.5622991952622458
.FTSE,137,1,27,562.341325190349,2.75,0.5654032206597235
.FTSE,137,1,28,1000.0,3.0,0.5717820206122978
.FTSE,137,1,29,1778.2794100389228,3.25,0.5857438914456624
.FTSE,137,1,30,3162.2776601683795,3.5,0.6155896640052823
.FTSE,137,1,31,5623.413251903491,3.75,0.6724167747452643
.FTSE,137,1,32,10000.0,4.0,0.7633279760798181
.FTSE,137,1,33,17782.794100389227,4.25,0.8836660485679149
.FTSE,137,1,34,31622.776601683792,4.5,1.020507647444883
.FTSE,137,1,35,56234.13251903491,4.75,1.1665806247226975
.FTSE,137,1,36,100000.0,5.0,1.325982764649146
.FTSE,256,1,0,0.0001,-4.0,0.49729346282272807
.FTSE,256,1,1,0.00017782794100389227,-3.75,0.6460302022010073
.FTSE,256,1,2,0.00031622776601683794,-3.5,0.49758010070529823
.FTSE,256,1,3,0.0005623413251903491,-3.25,0.48659246704839804
.FTSE,256,1,4,0.001,-3.0,0.48624807578330304
.FTSE,256,1,5,0.0017782794100389228,-2.75,0.4858958392673554
.FTSE,256,1,6,0.0031622776601683794,-2.5,0.4855394424780819
.FTSE,256,1,7,0.005623413251903491,-2.25,0.4851965130502344
.FTSE,256,1,8,0.01,-2.0,0.48488027293747493
.FTSE,256,1,9,0.01778279410038923,-1.75,0.484594324979295
.FTSE,256,1,10,0.03162277660168379,-1.5,0.48433195406225843
.FTSE,256,1,11,0.05623413251903491,-1.25,0.48407872141484676
.FTSE,256,1,12,0.1,-1.0,0.48381826202817957
.FTSE,256,1,13,0.1778279410038923,-0.75,0.48353685631268983
.FTSE,256,1,14,0.31622776601683794,-0.5,0.48323109297000594
.FTSE,256,1,15,0.5623413251903491,-0.25,0.482918895149175
.FTSE,256,1,16,1.0,0.0,0.4826365764990506
.FTSE,256,1,17,1.7782794100389228,0.25,0.4824143406143474
.FTSE,256,1,18,3.1622776601683795,0.5,0.48225739946502505
.FTSE,256,1,19,5.623413251903491,0.75,0.4821513929850708
.FTSE,256,1,20,10.0,1.0,0.4820753304184278
.FTSE,256,1,21,17.78279410038923,1.25,0.4820103655745131
.FTSE,256,1,22,31.622776601683793,1.5,0.48194778088418117
.FTSE,256,1,23,56.23413251903491,1.75,0.4819005979289891
.FTSE,256,1,24,100.0,2.0,0.48193022705594907
.FTSE,256,1,25,177.82794100389228,2.25,0.48219817581480734
.FTSE,256,1,26,316.22776601683796,2.5,0.4830515643729374
.FTSE,256,1,27,562.341325190349,2.75,0.4852155812832544
.FTSE,256,1,28,1000.0,3.0,0.4902927313710408
.FTSE,256,1,29,1778.2794100389228,3.25,0.5018149586337974
.FTSE,256,1,30,3162.2776601683795,3.5,0.5267613101095614
.FTSE,256,1,31,5623.413251903491,3.75,0.5762317522189254
.FTSE,256,1,32,10000.0,4.0,0.6629391836269928
.FTSE,256,1,33,17782.794100389227,4.25,0.7961893749444683
.FTSE,256,1,34,31622.776601683792,4.5,0.9783271811116404
.FTSE,256,1,35,56234.13251903491,4.75,1.2007070458423672
.FTSE,256,1,36,100000.0,5.0,1.438254282794118
.GDAXI,256,1,0,0.0001,-4.0,0.4147284256783735
.GDAXI,256,1,1,0.00017782794100389227,-3.75,0.4436373230645143
.GDAXI,256,1,2,0.00031622776601683794,-3.5,0.4768326751138575
.GDAXI,256,1,3,0.0005623413251903491,-3.25,0.38765049028287335
.GDAXI,256,1,4,0.001,-3.0,0.3960929651159517
.GDAXI,256,1,5,0.0017782794100389228,-2.75,0.3871131345984436
.GDAXI,256,1,6,0.0031622776601683794,-2.5,0.38688065760772394
.GDAXI,256,1,7,0.005623413251903491,-2.25,0.3866712713977275
.GDAXI,256,1,8,0.01,-2.0,0.3864888944020676
.GDAXI,256,1,9,0.01778279410038923,-1.75,0.38632983194245957
.GDAXI,256,1,10,0.03162277660168379,-1.5,0.386178687663674
.GDAXI,256,1,11,0.05623413251903491,-1.25,0.3860224083208863
.GDAXI,256,1,12,0.1,-1.0,0.3858619985826076
.GDAXI,256,1,13,0.1778279410038923,-0.75,0.38570699379323314
.GDAXI,256,1,14,0.31622776601683794,-0.5,0.38556241357351206
.GDAXI,256,1,15,0.5623413251903491,-0.25,0.3854233984341159
.GDAXI,256,1,16,1.0,0.0,0.38527897638885783
.GDAXI,256,1,17,1.7782794100389228,0.25,0.3851206236092508
.GDAXI,256,1,18,3.1622776601683795,0.5,0.384950530278925
.GDAXI,256,1,19,5.623413251903491,0.75,0.3847794170496298
.GDAXI,256,1,20,10.0,1.0,0.38461510144445576
.GDAXI,256,1,21,17.78279410038923,1.25,0.38445616238055225
.GDAXI,256,1,22,31.622776601683793,1.5,0.3842963849715428
.GDAXI,256,1,23,56.23413251903491,1.75,0.384139658961627
.GDAXI,256,1,24,100.0,2.0,0.38403039169455183
.GDAXI,256,1,25,177.82794100389228,2.25,0.3841141108799384
.GDAXI,256,1,26,316.22776601683796,2.5,0.38475041649265757
.GDAXI,256,1,27,562.341325190349,2.75,0.38672686206910245
.GDAXI,256,1,28,1000.0,3.0,0.391734161928116
.GDAXI,256,1,29,1778.2794100389228,3.25,0.4033571629435698
.GDAXI,256,1,30,3162.2776601683795,3.5,0.4283492632791125
.GDAXI,256,1,31,5623.413251903491,3.75,0.4764356100856492
.GDAXI,256,1,32,10000.0,4.0,0.5568236844238182
.GDAXI,256,1,33,17782.794100389227,4.25,0.675741505193196
.GDAXI,256,1,34,31622.776601683792,4.5,0.8424990029222034
.GDAXI,256,1,35,56234.13251903491,4.75,1.0743442082513843
.GDAXI,256,1,36,100000.0,5.0,1.3796758138272696
.GSPTSE,42,1,0,0.0001,-4.0,0.6338616456403198
.GSPTSE,42,1,1,0.00017782794100389227,-3.75,0.6583455799021581
.GSPTSE,42,1,2,0.00031622776601683794,-3.5,0.6067240839902451
.GSPTSE,42,1,3,0.0005623413251903491,-3.25,0.6069037098385806
.GSPTSE,42,1,4,0.001,-3.0,0.6027567147405855
.GSPTSE,42,1,5,0.0017782794100389228,-2.75,0.6022465922561685
.GSPTSE,42,1,6,0.0031622776601683794,-2.5,0.6018343352223741
.GSPTSE,42,1,7,0.005623413251903491,-2.25,0.6014754581569466
.GSPTSE,42,1,8,0.01,-2.0,0.601139678313421
.GSPTSE,42,1,9,0.01778279410038923,-1.75,0.6008121751945253
.GSPTSE,42,1,10,0.03162277660168379,-1.5,0.6004945111859069
.GSPTSE,42,1,11,0.05623413251903491,-1.25,0.6001996541989392
.GSPTSE,42,1,12,0.1,-1.0,0.5999403055993277
.GSPTSE,42,1,13,0.1778279410038923,-0.75,0.5997130124705004
.GSPTSE,42,1,14,0.31622776601683794,-0.5,0.5994913565686261
.GSPTSE,42,1,15,0.5623413251903491,-0.25,0.5992392077645584
.GSPTSE,42,1,16,1.0,0.0,0.5989337663920751
.GSPTSE,42,1,17,1.7782794100389228,0.25,0.5985807654659309
.GSPTSE,42,1,18,3.1622776601683795,0.5,0.5982152440193532
.GSPTSE,42,1,19,5.623413251903491,0.75,0.5978895551385165
.GSPTSE,42,1,20,10.0,1.0,0.5976568363890586
.GSPTSE,42,1,21,17.78279410038923,1.25,0.5975663685667257
.GSPTSE,42,1,22,31.622776601683793,1.5,0.5976758676687794
.GSPTSE,42,1,23,56.23413251903491,1.75,0.5980638849896297
.GSPTSE,42,1,24,100.0,2.0,0.598843751079593
.GSPTSE,42,1,25,177.82794100389228,2.25,0.6002035598864712
.GSPTSE,42,1,26,316.22776601683796,2.5,0.602462026977062
.GSPTSE,42,1,27,562.341325190349,2.75,0.6061252582194785
.GSPTSE,42,1,28,1000.0,3.0,0.6120667557905971
.GSPTSE,42,1,29,1778.2794100389228,3.25,0.6221638272138521
.GSPTSE,42,1,30,3162.2776601683795,3.5,0.6406510197571786
.GSPTSE,42,1,31,5623.413251903491,3.75,0.675539359448443
.GSPTSE,42,1,32,10000.0,4.0,0.7377534327651827
.GSPTSE,42,1,33,17782.794100389227,4.25,0.8348929499850152
.GSPTSE,42,1,34,31622.776601683792,4.5,0.9612067387380453
.GSPTSE,42,1,35,56234.13251903491,4.75,1.0953195602034904
.GSPTSE,42,1,36,100000.0,5.0,1.213061214468687
.GSPTSE,256,1,0,0.0001,-4.0,0.543145928716293
.GSPTSE,256,1,1,0.00017782794100389227,-3.75,0.5683295636859999
.GSPTSE,256,1,2,0.00031622776601683794,-3.5,2.9240234350639143
.GSPTSE,256,1,3,0.0005623413251903491,-3.25,0.5236928106241425
.GSPTSE,256,1,4,0.001,-3.0,0.521472884573363
.GSPTSE,256,1,5,0.0017782794100389228,-2.75,0.521029428728661
.GSPTSE,256,1,6,0.0031622776601683794,-2.5,0.5206258236520703
.GSPTSE,256,1,7,0.005623413251903491,-2.25,0.520247251280496
.GSPTSE,256,1,8,0.01,-2.0,0.5199035276858754
.GSPTSE,256,1,9,0.01778279410038923,-1.75,0.5196075685562461
.GSPTSE,256,1,10,0.03162277660168379,-1.5,0.5193603752713599
.GSPTSE,256,1,11,0.05623413251903491,-1.25,0.5191478681882602
.GSPTSE,256,1,12,0.1,-1.0,0.5189518808095422
.GSPTSE,256,1,13,0.1778279410038923,-0.75,0.5187575799388591
.GSPTSE,256,1,14,0.31622776601683794,-0.5,0.5185542997188208
.GSPTSE,256,1,15,0.5623413251903491,-0.25,0.5183407564414689
.GSPTSE,256,1,16,1.0,0.0,0.5181315299638993
.GSPTSE,256,1,17,1.7782794100389228,0.25,0.5179510163473883
.GSPTSE,256,1,18,3.1622776601683795,0.5,0.5178198811747179
.GSPTSE,256,1,19,5.623413251903491,0.75,0.5177521313440301
.GSPTSE,256,1,20,10.0,1.0,0.5177624219904281
.GSPTSE,256,1,21,17.78279410038923,1.25,0.5178734112507352
.GSPTSE,256,1,22,31.622776601683793,1.5,0.5181135313455326
.GSPTSE,256,1,23,56.23413251903491,1.75,0.5184970105191296
.GSPTSE,256,1,24,100.0,2.0,0.5190158057194445
.GSPTSE,256,1,25,177.82794100389228,2.25,0.5197063143765116
.GSPTSE,256,1,26,316.22776601683796,2.5,0.5208040006207351
.GSPTSE,256,1,27,562.341325190349,2.75,0.5229776197927015
.GSPTSE,256,1,28,1000.0,3.0,0.5277567192969325
.GSPTSE,256,1,29,1778.2794100389228,3.25,0.5383258952326335
.GSPTSE,256,1,30,3162.2776601683795,3.5,0.5605044793999833
.GSPTSE,256,1,31,5623.413251903491,3.75,0.6029250012539529
.GSPTSE,256,1,32,10000.0,4.0,0.6757451193350624
.GSPTSE,256,1,33,17782.794100389227,4.25,0.7899416440419068
.GSPTSE,256,1,34,31622.776601683792,4.5,0.9571562733399623
.GSPTSE,256,1,35,56234.13251903491,4.75,1.1814910689020368
.GSPTSE,256,1,36,100000.0,5.0,1.4437932924352137
.HSI,42,1,0,0.0001,-4.0,0.5701941727390047
.HSI,42,1,1,0.00017782794100389227,-3.75,0.7504335808083832
.HSI,42,1,2,0.00031622776601683794,-3.5,0.5903501733281119
.HSI,42,1,3,0.0005623413251903491,-3.25,0.5503229950999537
.HSI,42,1,4,0.001,-3.0,0.5493634686754789
.HSI,42,1,5,0.0017782794100389228,-2.75,0.5483106651769256
.HSI,42,1,6,0.0031622776601683794,-2.5,0.5476995829321397
.HSI,42,1,7,0.005623413251903491,-2.25,0.5473310981333369
.HSI,42,1,8,0.01,-2.0,0.5470797428456663
.HSI,42,1,9,0.01778279410038923,-1.75,0.5468533288282988
.HSI,42,1,10,0.03162277660168379,-1.5,0.5466250238317597
.HSI,42,1,11,0.05623413251903491,-1.25,0.5464272744826343
.HSI,42,1,12,0.1,-1.0,0.5463190156140927
.HSI,42,1,13,0.1778279410038923,-0.75,0.5463379953292825
.HSI,42,1,14,0.31622776601683794,-0.5,0.5464790353859139
.HSI,42,1,15,0.5623413251903491,-0.25,0.5467249717360851
.HSI,42,1,16,1.0,0.0,0.547086405369876
.HSI,42,1,17,1.7782794100389228,0.25,0.5475841212292469
.HSI,42,1,18,3.1622776601683795,0.5,0.5481837251876703
.HSI,42,1,19,5.623413251903491,0.75,0.5487831908553337
.HSI,42,1,20,10.0,1.0,0.54928720214716
.HSI,42,1,21,17.78279410038923,1.25,0.5496739875342612
.HSI,42,1,22,31.622776601683793,1.5,0.5500071290607176
.HSI,42,1,23,56.23413251903491,1.75,0.5504288014694831
.HSI,42,1,24,100.0,2.0,0.5511605217390277
.HSI,42,1,25,177.82794100389228,2.25,0.5525103552967878
.HSI,42,1,26,316.22776601683796,2.5,0.5548725718741625
.HSI,42,1,27,562.341325190349,2.75,0.5587046013442862
.HSI,42,1,28,1000.0,3.0,0.5645384954972084
.HSI,42,1,29,1778.2794100389228,3.25,0.5733294736257092
.HSI,42,1,30,3162.2776601683795,3.5,0.5876454556710762
.HSI,42,1,31,5623.413251903491,3.75,0.6135919800289372
.HSI,42,1,32,10000.0,4.0,0.6618884487088508
.HSI,42,1,33,17782.794100389227,4.25,0.7454642512169228
