key,model,stable,mse_h1,mse_avg
.BFX_s42,DLinear,True,0.4463815944998165,0.4463815944998165
.BFX_s42,GARCH,True,0.4504133464928746,0.4504133464928746
.BFX_s137,Noiseless,True,0.44259523386087346,0.44259523386087346
.BFX_s137,SAS_same_fixedλ,True,0.44447152872236256,0.44447152872236256
.BFX_s137,SAS_same_cvλ,True,0.4450526961033437,0.4450526961033437
.BFX_s137,SAS_diff,True,0.44476531612690745,0.44476531612690745
.BFX_s137,SAS_q1,True,0.44669432281763366,0.44669432281763366
.BFX_s137,HAR,True,0.44929921055907024,0.44929921055907024
.BFX_s137,DLinear,True,0.4537318939767122,0.4537318939767122
.BFX_s137,GARCH,True,0.45131322876654256,0.45131322876654256
.BFX_s256,Noiseless,True,0.3829167262920339,0.3829167262920339
.BFX_s256,SAS_same_fixedλ,True,0.3847217271501043,0.3847217271501043
.BFX_s256,SAS_same_cvλ,True,0.38699509371607904,0.38699509371607904
.BFX_s256,SAS_diff,True,0.38535037511375236,0.38535037511375236
.BFX_s256,SAS_q1,True,0.393104313223337,0.393104313223337
.BFX_s256,HAR,True,0.39609687023837203,0.39609687023837203
.BFX_s256,DLinear,True,0.3965026085727676,0.3965026085727676
.BFX_s256,GARCH,True,0.3984805462551804,0.3984805462551804
.BSESN_s42,Noiseless,True,0.48446510282619304,0.48446510282619304
.BSESN_s42,SAS_same_fixedλ,True,0.4890731865590251,0.4890731865590251
.BSESN_s42,SAS_same_cvλ,True,0.5138169819121625,0.5138169819121625
.BSESN_s42,SAS_diff,True,0.4886204994158336,0.4886204994158336
.BSESN_s42,SAS_q1,True,0.4944991791460409,0.4944991791460409
.BSESN_s42,HAR,True,0.4956513288200141,0.4956513288200141
.BSESN_s42,DLinear,True,0.49735079370896934,0.49735079370896934
.BSESN_s42,GARCH,True,0.5031763768306521,0.5031763768306521
.BSESN_s137,Noiseless,True,0.4915462383351593,0.4915462383351593
.BSESN_s137,SAS_same_fixedλ,True,0.49400878346351473,0.49400878346351473
.BSESN_s137,SAS_same_cvλ,True,0.49630432805793623,0.49630432805793623
.BSESN_s137,SAS_diff,True,0.49656559438153475,0.49656559438153475
.BSESN_s137,SAS_q1,True,0.5043943837481607,0.5043943837481607
.BSESN_s137,HAR,True,0.5035700316358342,0.5035700316358342
.BSESN_s137,DLinear,True,0.5062515096718017,0.5062515096718017
.BSESN_s137,GARCH,True,0.5087252587145159,0.5087252587145159
.BSESN_s256,Noiseless,True,0.4268670676424951,0.4268670676424951
.BSESN_s256,SAS_same_fixedλ,True,0.42685570439648945,0.42685570439648945
.BSESN_s256,SAS_same_cvλ,True,0.42717713435909427,0.42717713435909427
.BSESN_s256,SAS_diff,True,0.4277897416243402,0.4277897416243402
.BSESN_s256,SAS_q1,True,0.43338202410042914,0.43338202410042914
.BSESN_s256,HAR,True,0.4375642276641857,0.4375642276641857
.BSESN_s256,DLinear,True,0.43584854305426124,0.43584854305426124
.BSESN_s256,GARCH,True,0.4419592700872437,0.4419592700872437
.BVSP_s42,Noiseless,True,0.6942554721146486,0.6942554721146486
.BVSP_s42,SAS_same_fixedλ,True,0.7001104819001635,0.7001104819001635
.BVSP_s42,SAS_same_cvλ,True,0.6992506800000309,0.6992506800000309
.BVSP_s42,SAS_diff,True,0.7001149931821199,0.7001149931821199
.BVSP_s42,SAS_q1,True,0.7000060261616734,0.7000060261616734
.BVSP_s42,HAR,True,0.7028024716246675,0.7028024716246675
.BVSP_s42,DLinear,True,0.7035320119776232,0.7035320119776232
.BVSP_s42,GARCH,True,0.7086022800076196,0.7086022800076196
.BVSP_s137,Noiseless,True,0.5997624616448257,0.5997624616448257
.BVSP_s137,SAS_same_fixedλ,True,0.5585695934967547,0.5585695934967547
.BVSP_s137,SAS_same_cvλ,True,1.0175663926301448,1.0175663926301448
.BVSP_s137,SAS_diff,True,0.5639015244907836,0.5639015244907836
.BVSP_s137,SAS_q1,True,0.5631734601387581,0.5631734601387581
.BVSP_s137,HAR,True,0.5614542960639554,0.5614542960639554
.BVSP_s137,DLinear,True,0.5696938882752275,0.5696938882752275
.BVSP_s137,GARCH,True,0.5685905125852604,0.5685905125852604
.BVSP_s256,Noiseless,True,0.6273196038257729,0.6273196038257729
.BVSP_s256,SAS_same_fixedλ,True,0.6272531019665907,0.6272531019665907
.BVSP_s256,SAS_same_cvλ,True,0.6263927584328863,0.6263927584328863
.BVSP_s256,SAS_diff,True,0.6276817766293821,0.6276817766293821
.BVSP_s256,SAS_q1,True,0.6316172477212987,0.6316172477212987
.BVSP_s256,HAR,True,0.6327061567495812,0.6327061567495812
.BVSP_s256,DLinear,True,0.6337091603868844,0.6337091603868844
.BVSP_s256,GARCH,True,0.6398904618444069,0.6398904618444069
.DJI_s42,Noiseless,True,0.5220165816885114,0.5220165816885114
.DJI_s42,SAS_same_fixedλ,True,0.5276270301808944,0.5276270301808944
.DJI_s42,SAS_same_cvλ,True,0.5277513070405069,0.5277513070405069
.DJI_s42,SAS_diff,True,0.5274446639272088,0.5274446639272088
.DJI_s42,SAS_q1,True,0.5263356813721441,0.5263356813721441
.DJI_s42,HAR,True,0.5294461611282151,0.5294461611282151
.DJI_s42,DLinear,True,0.5281251285360092,0.5281251285360092
.DJI_s42,GARCH,True,0.5356053814689925,0.5356053814689925
.DJI_s137,Noiseless,True,0.5303079080112704,0.5303079080112704
.DJI_s137,SAS_same_fixedλ,True,0.5318148530747623,0.5318148530747623
.DJI_s137,SAS_same_cvλ,True,0.5331018073351852,0.5331018073351852
.DJI_s137,SAS_diff,True,0.5340233102640863,0.5340233102640863
.DJI_s137,SAS_q1,True,0.5488663326119572,0.5488663326119572
.DJI_s137,HAR,True,0.5430629763838766,0.5430629763838766
.DJI_s137,DLinear,True,0.544835054032536,0.544835054032536
.DJI_s137,GARCH,True,0.5443371076342652,0.5443371076342652
.DJI_s256,Noiseless,True,0.4657618763264088,0.4657618763264088
.DJI_s256,SAS_same_fixedλ,True,0.46550354851064446,0.46550354851064446
.DJI_s256,SAS_same_cvλ,True,0.46585564347069836,0.46585564347069836
.DJI_s256,SAS_diff,True,0.46630138584460995,0.46630138584460995
.DJI_s256,SAS_q1,True,0.4687880352940003,0.4687880352940003
.DJI_s256,HAR,True,0.4729802698901484,0.4729802698901484
.DJI_s256,DLinear,True,0.4692507812606911,0.4692507812606911
.DJI_s256,GARCH,True,0.4758783565195522,0.4758783565195522
.FCHI_s42,Noiseless,True,0.4359092339323059,0.4359092339323059
.FCHI_s42,SAS_same_fixedλ,True,0.44148531641684763,0.44148531641684763
.FCHI_s42,SAS_same_cvλ,True,0.44343787899517556,0.44343787899517556
.FCHI_s42,SAS_diff,True,0.44187079454750694,0.44187079454750694
.FCHI_s42,SAS_q1,True,0.44511894272943525,0.44511894272943525
.FCHI_s42,HAR,True,0.44598410459708554,0.44598410459708554
.FCHI_s42,DLinear,True,0.4466999433450608,0.4466999433450608
.FCHI_s42,GARCH,True,0.45269142085181874,0.45269142085181874
.FCHI_s137,Noiseless,True,0.4387927496162633,0.4387927496162633
