sym,dgp_seed,model_name,q_degree,seed,eff_rank,rank_80,rank_95,rank_99,sv_0,sv_1,sv_2,sv_3,sv_4,sv_5,sv_6,sv_7,sv_8,sv_9,sv_10,sv_11,sv_12,sv_13,sv_14,sv_15,sv_16,sv_17,sv_18,sv_19,sv_20,sv_21,sv_22,sv_23,sv_24,sv_25,sv_26,sv_27,sv_28,sv_29,sv_30,sv_31,sv_32,sv_33,sv_34,sv_35,sv_36,sv_37,sv_38,sv_39,sv_40,sv_41,sv_42,sv_43,sv_44,sv_45,sv_46,sv_47,sv_48,sv_49
.AORD,256,SAS_diff,2,1001,4.238678569314688,2,4,6,399.0965884634299,172.41523241103994,113.31742985300484,85.65349602760195,49.025643794399855,35.6293603418106,23.602658554336077,20.65987580059831,13.684181866448053,12.455637921383344,6.137004489827699,5.118091858651068,3.5015799008793245,2.7918831666391437,1.979661361508884,1.546252781677546,1.354304032563613,0.9550709851895501,0.6973632536820498,0.5947114512192995,0.5272925229434654,0.419182592402342,0.3896573245940851,0.3175320788332363,0.24784635692893284,0.18169675159657853,0.1558510232083806,0.13077522422325086,0.12081648342792145,0.07577526171656335,0.06162046386839023,0.048836180706210985,0.04076965865443284,0.021794300103492793,0.017365626756675502,0.013679060983733863,0.00831732634806584,0.007262077366288828,0.005405486376603187,0.005248099836112115,0.002832661102832166,0.0016902425219372118,0.0014366280052292046,0.0007218872353087558,0.0005509167142266915,0.0003954317124943223,0.000314946717163837,0.00010850185025200473,7.718850950371121e-05,4.265243082563649e-05
.AORD,256,SAS_q1,1,1004,3.0932485510321084,2,2,4,226.97514213711906,145.27061100993853,45.81104386851857,29.503002326354157,16.194070206485677,7.583611524704263,4.999215101406025,2.810122054529641,1.93584538396373,0.9837015768676113,0.8254056829379145,0.5181012262631446,0.37210904694128394,0.2729680628054485,0.15285512819000405,0.12597423587865308,0.08980792085277091,0.08434656231585853,0.056865570805287396,0.03536951087263232,0.02889131205460902,0.016532693423418475,0.013953209192191958,0.009179671465733707,0.006810863483607056,0.006220585560888848,0.0032454312053578995,0.0029968424318312366,0.0022234600548701046,0.0015023695518625836,0.0007694417358475994,0.0006216985689653554,0.0005106220765766804,0.0002560420895903792,0.0002490911663468411,0.0001373605003112998,0.00011139629238164392,0.00010201175980270384,5.932179710841179e-05,3.8726996505332205e-05,3.6425062613035746e-05,2.199937313669225e-05,9.2531275498688e-06,8.195804840328729e-06,4.420053295495513e-06,2.885104988851837e-06,1.5710928199899068e-06,9.695230215849364e-07,5.47661637198017e-07,1.636508676033191e-07
.BFX,42,DGP,2,42,4.347973783451561,2,3,5,238.12648297758378,186.9966174529449,98.14524275356187,42.16439245054228,31.612071581082983,21.767892102389236,15.743541154493615,12.854466519929005,8.849796959533744,7.767821432518755,3.082170048323556,2.7718886533622644,1.7377041649759652,1.2427652300133094,0.8396511157900987,0.5470798283588273,0.4400929166852601,0.38462675186126644,0.24473692956753557,0.17126887942461644,0.12807015178758205,0.11074497210746344,0.09396896331627469,0.07312545049342552,0.05280640975148525,0.038936615001907,0.03169577907353047,0.023444199693469364,0.014232340696423628,0.010425617013136356,0.007065498865991192,0.006648146198398561,0.0037785539856378934,0.002721372858453368,0.0021347446391109803,0.0018120077497051842,0.0007711369423340898,0.0005499609394233233,0.000439983761862561,0.00042005068855265824,0.00031865985536534203,0.0001520033429570835,0.00010916527173215169,7.744566940940695e-05,6.80508489550599e-05,5.0582625698917935e-05,2.4305359473121126e-05,1.7476496398728407e-05,9.918900607317931e-06,4.91793256028013e-06
.BFX,42,SAS_diff,2,999,4.822560816541213,2,4,6,167.15792454591502,104.76216019136491,71.34560258121347,57.3176757284455,23.746233126431243,19.08684433166249,11.352090312635728,8.646887249503235,5.560919209475825,4.381639128353584,2.6350617066947657,1.8604574046537836,1.2296292296101603,1.1220210049779809,0.8613358526273565,0.5519235180931775,0.46535832553843715,0.25775210596575215,0.236622958330844,0.1904190340976173,0.1272821613520554,0.1207315794827424,0.09218374544791053,0.0842778283021832,0.06625858950849692,0.061298449507553414,0.050767550103014744,0.037984695933702635,0.030796118637974608,0.027575073866102084,0.020256901209547977,0.018311604514746983,0.015270837179642274,0.01236373126172969,0.008070433587011573,0.007180417772281025,0.00492600698426659,0.004016047962727014,0.0033344911738937355,0.0024786941939406153,0.001656291415040331,0.0013024810551115044,0.0012058876999834383,0.0009908574355352029,0.0006436326264599526,0.0005146240085330844,0.0003693674731806947,0.00031249538288897306,0.00023341581434269357,0.00011800537008491527
.BFX,42,SAS_q1,1,1002,2.6330520386249208,2,2,3,166.74536114756356,95.10742362421726,26.416417449997354,12.77425744827483,6.331904736152136,3.0466554795080154,1.8525414412100711,0.9751427960194475,0.6181594381027609,0.3227243759730271,0.2940672236946163,0.20747748546372272,0.15752261487969965,0.11988075404392377,0.112821765060698,0.07010847131022033,0.05617714142945389,0.04324984787398508,0.027769877131700437,0.01678041187542437,0.01333838734815155,0.00959219454554499,0.005186732866016873,0.0033860973985747494,0.0027015327722370915,0.0015279153464347577,0.0009422213764356903,0.00077490695850315,0.0006459166177164896,0.00044145060451311613,0.00037519272062909307,0.00026964718522637653,0.0001728089980618091,0.0001038836763084001,9.9264949683539e-05,6.870419673184539e-05,4.194252083701628e-05,2.5724746213155696e-05,9.622582238069815e-06,8.516489996015264e-06,7.2669298815961495e-06,3.1960402107343813e-06,2.2439474722759062e-06,1.8509777779605467e-06,1.4519516175944515e-06,9.164490504753171e-07,3.980126164941729e-07,3.226201289341649e-07,2.9177542992133883e-07,5.5017433866976243e-08
.BFX,137,DGP,2,137,3.9536380044933264,2,3,6,357.4416481570369,164.82922869497287,85.68657787223479,55.055436482845685,39.53273452859145,29.67672623443426,23.327242422776497,16.3219732615428,12.985655039937205,9.530202882693525,6.968296898403546,5.051510379353078,2.750023121584198,2.525486808932531,1.676356867915579,0.9735011985858594,0.8388442562713997,0.42374476393233196,0.33721495539859137,0.27918370359647543,0.21552814270348464,0.13921575662983215,0.1354835263604471,0.10508593315110444,0.10141239612082123,0.06357701305493647,0.04981743922629997,0.03887942632265481,0.030904417620133174,0.023859224989606357,0.01912548098816234,0.016251214310732585,0.012080366245192514,0.008810267124583271,0.007945368871610289,0.005915169737812252,0.00478149697623521,0.003257973522479674,0.0024990731261861987,0.0017801950987596177,0.001629226987881281,0.001211062176633827,0.000806695937611133,0.0006384229591996392,0.00032343751282742835,0.0002769136485690332,0.000229642503322567,0.00011298399175641499,7.545763285990499e-05,2.9503104046160344e-05
.BFX,137,SAS_diff,2,1000,3.814746708905327,2,3,5,315.51370956848746,144.13896192801093,121.57936809912005,48.42510654835535,30.78548578215827,24.06236796967207,12.574808407106879,9.785551420373743,5.901925484813991,4.835701350680044,2.790111160238832,2.0703062141195523,1.7356502157767952,1.11668922265855,0.8586295225633318,0.6233365955400361,0.4098872125193948,0.400549086473657,0.2724176931511125,0.2187906018606322,0.17077369799458603,0.13124024477365537,0.11343728391621506,0.1012728819266161,0.08714957088209473,0.05357156186711875,0.04590065532648473,0.03902513390250074,0.035669055597084526,0.02605306730361417,0.02118248432312252,0.014382708930340686,0.011849903361626711,0.009280590219519458,0.008234867278670115,0.006079956835136076,0.005344009140982522,0.0024819510038486974,0.0022437593580282495,0.0014585058111716035,0.0010494411661634698,0.0008567764092115177,0.000651347782638799,0.0003853991950819136,0.00024854811743064276,0.0001930272563740677,0.00011791812790339514,9.219330664761482e-05,4.5959896282617946e-05,3.22861185031923e-05
.BFX,137,SAS_q1,1,1003,2.512728199626719,2,2,3,188.72518765942135,104.29017728848154,23.599690489948713,13.074598186792219,6.105409972136348,2.707523929024392,1.7274544838389292,1.2733383375456038,0.9768698964805799,0.644275957969864,0.35574559214568185,0.27127290369074303,0.2112461904990393,0.16810825807182186,0.12477994489240894,0.09349010512118475,0.06618697277505103,0.0554068609052627,0.04971231572839854,0.03140487826365193,0.02465572261628265,0.021865291205607946,0.012412349684390202,0.009769706579949397,0.006592151981148276,0.005529406298504215,0.004703296575429772,0.0038499651965408425,0.001806616603066165,0.0013721732171596364,0.0012945027707091698,0.0010199086423000464,0.0005826723847250866,0.00045417988259729243,0.0002904923486600421,0.00018017957539981038,0.00015249860186988104,0.00012418083582764784,5.1817875037843144e-05,5.1143153732732356e-05,3.141812687566158e-05,2.7418815846599006e-05,9.231920485004323e-06,5.625326861189892e-06,3.089209657948303e-06,2.6382682091077557e-06,1.9677713560815e-06,8.076346752950283e-07,5.171254579976376e-07,1.0218385905624831e-07
.BFX,256,DGP,2,256,3.829506667398742,2,3,5,344.44357128593845,196.82114758042903,101.60850415903154,55.833329786301256,32.272283069627576,26.797542045389786,18.50856708479304,11.968922417419089,8.463385670147703,5.126849989444361,4.049725940397183,2.794742567338387,1.3663143440320924,1.0888957453619181,1.0042999035239162,0.4839837050875859,0.41721847808785884,0.28651386080903873,0.2148199841836879,0.1874775135300407,0.1573570683963193,0.12132018105950422,0.1085831215766181,0.06710364370889846,0.05938624977996844,0.03500185473545063,0.024959303894549707,0.021957687707638916,0.018250694630474195,0.013213348973796337,0.00933960919716259,0.007824413612521628,0.0048462140034871105,0.0035714067363899595,0.002756097666498297,0.001704553109216969,0.0012176043797361455,0.0008495346307695499,0.00063098915348017,0.0006156898164756655,0.0003456248944171788,0.00020722702364457484,0.00018923354142583873,0.00013927500900935596,0.00011496073463115402,7.065485359070512e-05,5.762416454097607e-05,1.6861625098913926e-05,1.4235902982791247e-05,1.0256586134725094e-05
.BFX,256,SAS_diff,2,1001,3.443964448545941,1,3,5,445.766053673162,168.90197140161118,90.53099242535143,66.1757948176719,38.52128486633278,26.486665406500016,20.176426802676573,15.563706716671767,10.778446666069886,9.447823564063325,5.117074655316173,4.168140743477949,2.7474190814403907,2.1368897399272724,1.860878409653258,1.2634105855003215,0.9957648550902022,0.7498241216633295,0.562716473038911,0.455191602570391,0.43342214632492565,0.3567954966822699,0.2892086733944802,0.262353895971885,0.20929952800037635,0.13102691939826341,0.1239379954690693,0.10806459323359238,0.09440314113350123,0.05558848083199442,0.043542603467612594,0.03927193899624967,0.03384854707248876,0.015833956227219118,0.012988716161150632,0.009461341457915752,0.006215986750466649,0.0052805211615365635,0.0044405213936277695,0.0036962586622514603,0.0020195958507959327,0.0013402651887064487,0.0010433314226806162,0.0005555728540261094,0.00038535916764003726,0.00029329550672689005,0.0002719475224121313,8.350804570331297e-05,5.361960925160466e-05,3.4187146240921137e-05
