symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.IBEX,SAS_q1_noclip,False,0.2520248740664538,0.3860947215002575,0.46948934182598395,0.3692029791308984
.IBEX,SAS_q1_clip4,False,0.2566153195476289,0.3987344792622599,0.4844616823655743,0.37993716039182107
.IBEX,SAS_q2_noclip,False,0.2508300552064231,0.38624965546794204,0.4713155754994565,0.36946509539127387
.IBEX,SAS_q2_clip4,False,0.2522362732460342,0.3927889891949229,0.47303123458101753,0.3726854990073249
.IBEX,SAS_q3_noclip,False,0.262179245497973,6.785309173173604,0.47751499171626655,2.5083344701292813
.IBEX,SAS_q3_clip4,False,0.25194092244745425,0.38707999299970497,0.471508256711155,0.37017639071943803
.IXIC,HAR,True,0.2940391936034091,0.492382909300136,0.5898027520078915,0.45874161830381216
.IXIC,SAS_q1_noclip,True,0.2946417472530381,0.4946123827772585,0.5933033069943594,0.4608524790082187
.IXIC,SAS_q1_clip4,True,0.29447822914661054,0.49646590791566936,0.6175065014532591,0.4694835461718463
.IXIC,SAS_q2_noclip,True,0.2934305952599637,0.49226999684588046,0.5928616933783357,0.45952076182805995
.IXIC,SAS_q2_clip4,True,0.29359901678599987,0.49392829881143635,0.6198365716432566,0.4691212957468976
.IXIC,SAS_q3_noclip,True,0.2969727450261838,0.49346672836654704,0.5893337471155188,0.4599244068360832
.IXIC,SAS_q3_clip4,True,0.2938773851667863,0.4917346867001559,0.598207802951301,0.46127329160608105
.KS11,HAR,True,0.22555705804974083,0.3189487023920188,0.3688700302591798,0.3044585969003131
.KS11,SAS_q1_noclip,True,0.22249799732901268,0.31740076529062794,0.36459890559749136,0.301499222739044
.KS11,SAS_q1_clip4,True,0.225295972722918,0.31661366176553046,0.36485631730864926,0.3022553172656992
.KS11,SAS_q2_noclip,True,0.22047466652869993,0.31787340001958964,0.36894069865398116,0.3024295884007569
.KS11,SAS_q2_clip4,True,0.2204406724764521,0.31778153436427703,0.3683851730389368,0.30220245995988865
.KS11,SAS_q3_noclip,True,0.22174994151894709,0.3231219493852113,0.3677738145467166,0.30421523515029164
.KS11,SAS_q3_clip4,True,0.22051237846582247,0.3177401664619894,0.3676048386566262,0.30195246119481267
.KSE,HAR,True,0.47141740266153576,0.7258600184233289,0.8584554777981116,0.6852442996276588
.KSE,SAS_q1_noclip,True,0.46318981223405153,0.6974793137684631,0.8263638783070103,0.6623443347698417
.KSE,SAS_q1_clip4,True,0.46833862371776847,0.6955862171157972,0.8837407755036644,0.6825552054457433
.KSE,SAS_q2_noclip,True,0.4674824110568802,0.70083786228431,0.8345630190578098,0.667627764133
.KSE,SAS_q2_clip4,True,0.47264704618549014,0.689529048901331,0.8337886899608801,0.6653215950159005
