key,model,stable,mse_h1,mse_avg
.AEX_s42,Noiseless,True,0.4956567861604943,0.4956567861604943
.AEX_s42,SAS_same_fixedλ,True,0.49764458794516075,0.49764458794516075
.AEX_s42,SAS_same_cvλ,True,0.4988480849088466,0.4988480849088466
.AEX_s42,SAS_diff,True,0.49528176525905315,0.49528176525905315
.AEX_s42,SAS_q1,True,0.4991687541661524,0.4991687541661524
.AEX_s42,HAR,True,0.5008649455646614,0.5008649455646614
.AEX_s42,DLinear,True,0.49894940046357805,0.49894940046357805
.AEX_s42,GARCH,True,0.5097263779047462,0.5097263779047462
.AEX_s137,Noiseless,True,0.49402911615965406,0.49402911615965406
.AEX_s137,SAS_same_fixedλ,True,0.494711275446131,0.494711275446131
.AEX_s137,SAS_same_cvλ,True,0.4958493312678869,0.4958493312678869
.AEX_s137,SAS_diff,True,0.4945665479779458,0.4945665479779458
.AEX_s137,SAS_q1,True,0.5190205666770744,0.5190205666770744
.AEX_s137,HAR,True,0.515161260771044,0.515161260771044
.AEX_s137,DLinear,True,0.5139128524153758,0.5139128524153758
.AEX_s137,GARCH,True,0.5159289865093089,0.5159289865093089
.AEX_s256,Noiseless,True,0.43824731346927226,0.43824731346927226
.AEX_s256,SAS_same_fixedλ,True,0.4376818353025389,0.4376818353025389
.AEX_s256,SAS_same_cvλ,True,0.43761520843585017,0.43761520843585017
.AEX_s256,SAS_diff,True,0.4366868171106358,0.4366868171106358
.AEX_s256,SAS_q1,True,0.4439649617054077,0.4439649617054077
.AEX_s256,HAR,True,0.44837162922414003,0.44837162922414003
.AEX_s256,DLinear,True,0.44815982547259703,0.44815982547259703
.AEX_s256,GARCH,True,0.4507245645015296,0.4507245645015296
.AORD_s42,Noiseless,True,0.7314733913283303,0.7314733913283303
.AORD_s42,SAS_same_fixedλ,True,0.7349513743462243,0.7349513743462243
.AORD_s42,SAS_same_cvλ,True,0.7348436634232948,0.7348436634232948
.AORD_s42,SAS_diff,True,0.741734808028324,0.741734808028324
.AORD_s42,SAS_q1,True,0.7328730583561494,0.7328730583561494
.AORD_s42,HAR,True,0.7346853592422741,0.7346853592422741
.AORD_s42,DLinear,True,0.734868106538052,0.734868106538052
.AORD_s42,GARCH,True,0.7494086813678476,0.7494086813678476
.AORD_s137,Noiseless,True,0.7573104594642738,0.7573104594642738
.AORD_s137,SAS_same_fixedλ,True,0.7563873798815903,0.7563873798815903
.AORD_s137,SAS_same_cvλ,True,0.7556202861451712,0.7556202861451712
.AORD_s137,SAS_diff,True,0.7543270772891632,0.7543270772891632
.AORD_s137,SAS_q1,True,0.7640088727865448,0.7640088727865448
.AORD_s137,HAR,True,0.7721524573671281,0.7721524573671281
.AORD_s137,DLinear,True,0.7765097977547779,0.7765097977547779
.AORD_s137,GARCH,True,0.7858498965146951,0.7858498965146951
.AORD_s256,Noiseless,True,0.6586064885450714,0.6586064885450714
.AORD_s256,SAS_same_fixedλ,True,0.6557062361471373,0.6557062361471373
.AORD_s256,SAS_same_cvλ,True,0.6557359204500122,0.6557359204500122
.AORD_s256,SAS_diff,True,0.6578757273232991,0.6578757273232991
.AORD_s256,SAS_q1,True,0.6662982227920653,0.6662982227920653
.AORD_s256,HAR,True,0.668427315157914,0.668427315157914
.AORD_s256,DLinear,True,0.6729750892871735,0.6729750892871735
.AORD_s256,GARCH,True,0.6827419152310124,0.6827419152310124
.BFX_s42,Noiseless,True,0.5054977747440133,0.5054977747440133
.BFX_s42,SAS_same_fixedλ,True,0.5066713900737125,0.5066713900737125
.BFX_s42,SAS_same_cvλ,True,0.5069914958432811,0.5069914958432811
.BFX_s42,SAS_diff,True,0.5049878913229838,0.5049878913229838
.BFX_s42,SAS_q1,True,0.5078906610205176,0.5078906610205176
.BFX_s42,HAR,True,0.5117983302106114,0.5117983302106114
