key,model,stable,mse_h1,mse_avg
.BVSP_s42,DLinear,True,0.4513602541165898,0.4513602541165898
.BVSP_s42,GARCH,True,0.4575316000563144,0.4575316000563144
.BVSP_s42,Noiseless,True,0.41471022862929025,0.41471022862929025
.BVSP_s137,SAS_same_fixedλ,True,0.4947944094296581,0.4947944094296581
.BVSP_s137,SAS_same_cvλ,True,0.49442155211700095,0.49442155211700095
.BVSP_s137,SAS_diff,True,0.49426337317356045,0.49426337317356045
.BVSP_s137,SAS_q1,True,0.4950514905578911,0.4950514905578911
.BVSP_s137,HAR,True,0.4974951300935884,0.4974951300935884
.BVSP_s137,DLinear,True,0.4956017494237,0.4956017494237
.BVSP_s137,GARCH,True,0.5032089097628206,0.5032089097628206
.BVSP_s137,Noiseless,True,0.40313414871898606,0.40313414871898606
.BVSP_s256,SAS_same_fixedλ,True,0.5454670780472961,0.5454670780472961
.BVSP_s256,SAS_same_cvλ,True,0.5424799483303261,0.5424799483303261
.BVSP_s256,SAS_diff,True,0.5440456835092496,0.5440456835092496
.BVSP_s256,SAS_q1,True,0.5408977862103472,0.5408977862103472
.BVSP_s256,HAR,True,0.5414845825905791,0.5414845825905791
.BVSP_s256,DLinear,True,0.5450810401958531,0.5450810401958531
.BVSP_s256,GARCH,True,0.5515903724623907,0.5515903724623907
.BVSP_s256,Noiseless,True,0.39844626142111333,0.39844626142111333
.DJI_s42,SAS_same_fixedλ,True,0.3107615717078222,0.3107615717078222
.DJI_s42,SAS_same_cvλ,True,0.3094405369097508,0.3094405369097508
.DJI_s42,SAS_diff,True,0.3111746982546909,0.3111746982546909
.DJI_s42,SAS_q1,True,0.3090993121089132,0.3090993121089132
.DJI_s42,HAR,True,0.3109880107856567,0.3109880107856567
.DJI_s42,DLinear,True,0.3104758530492539,0.3104758530492539
.DJI_s42,GARCH,True,0.31657894247616397,0.31657894247616397
.DJI_s42,Noiseless,True,0.3078551689481204,0.3078551689481204
.DJI_s137,SAS_same_fixedλ,True,0.3808117435387931,0.3808117435387931
.DJI_s137,SAS_same_cvλ,True,0.38092815419503856,0.38092815419503856
.DJI_s137,SAS_diff,True,0.380205723656481,0.380205723656481
.DJI_s137,SAS_q1,True,0.3905866658435638,0.3905866658435638
.DJI_s137,HAR,True,0.38443686833685053,0.38443686833685053
.DJI_s137,DLinear,True,0.3806500210321612,0.3806500210321612
.DJI_s137,GARCH,True,0.3902375416990154,0.3902375416990154
.DJI_s137,Noiseless,True,0.29878771992199626,0.29878771992199626
.DJI_s256,SAS_same_fixedλ,True,0.41450360232767464,0.41450360232767464
.DJI_s256,SAS_same_cvλ,True,0.4139689222960191,0.4139689222960191
.DJI_s256,SAS_diff,True,0.41667817722547507,0.41667817722547507
.DJI_s256,SAS_q1,True,0.41504465229822096,0.41504465229822096
.DJI_s256,HAR,True,0.417264415098699,0.417264415098699
.DJI_s256,DLinear,True,0.4173080444372255,0.4173080444372255
.DJI_s256,GARCH,True,0.4241253996140988,0.4241253996140988
.DJI_s256,Noiseless,True,0.2958435481863072,0.2958435481863072
.FCHI_s42,SAS_same_fixedλ,True,0.31076439562732283,0.31076439562732283
.FCHI_s42,SAS_same_cvλ,True,0.3093834542350033,0.3093834542350033
.FCHI_s42,SAS_diff,True,0.3106889984628244,0.3106889984628244
.FCHI_s42,SAS_q1,True,0.3088786829509777,0.3088786829509777
.FCHI_s42,HAR,True,0.30883308121417424,0.30883308121417424
.FCHI_s42,DLinear,True,0.310878624665963,0.310878624665963
.FCHI_s42,GARCH,True,0.31521843359733664,0.31521843359733664
.FCHI_s42,Noiseless,True,0.2550592786135456,0.2550592786135456
.FCHI_s137,SAS_same_fixedλ,True,0.3506566158107917,0.3506566158107917
.FCHI_s137,SAS_same_cvλ,True,0.35063685101698877,0.35063685101698877
.FCHI_s137,SAS_diff,True,0.3503445819217709,0.3503445819217709
.FCHI_s137,SAS_q1,True,0.35382332453712023,0.35382332453712023
.FCHI_s137,HAR,True,0.35494798101332,0.35494798101332
.FCHI_s137,DLinear,True,0.3526498688050688,0.3526498688050688
.FCHI_s137,GARCH,True,0.3593548220388582,0.3593548220388582
.FCHI_s137,Noiseless,True,0.2489048515218898,0.2489048515218898
.FCHI_s256,SAS_same_fixedλ,True,0.3471109717704695,0.3471109717704695
.FCHI_s256,SAS_same_cvλ,True,0.34619088755550415,0.34619088755550415
.FCHI_s256,SAS_diff,True,0.3487847826217593,0.3487847826217593
.FCHI_s256,SAS_q1,True,6.539383538087352,6.539383538087352
.FCHI_s256,HAR,True,0.3483231040009207,0.3483231040009207
.FCHI_s256,DLinear,True,0.3499859602874055,0.3499859602874055
.FCHI_s256,GARCH,True,0.3547222549000163,0.3547222549000163
.FCHI_s256,Noiseless,True,0.24609786171309428,0.24609786171309428
.FTSE_s42,SAS_same_fixedλ,True,0.33345144272268884,0.33345144272268884
.FTSE_s42,SAS_same_cvλ,True,0.3334031469541544,0.3334031469541544
.FTSE_s42,SAS_diff,True,0.33475347727095844,0.33475347727095844
.FTSE_s42,SAS_q1,True,0.33268571577208883,0.33268571577208883
.FTSE_s42,HAR,True,0.3338229413158844,0.3338229413158844
.FTSE_s42,DLinear,True,0.3342447586238414,0.3342447586238414
.FTSE_s42,GARCH,True,0.3412017206313811,0.3412017206313811
.FTSE_s42,Noiseless,True,0.3180207097257815,0.3180207097257815
.FTSE_s137,SAS_same_fixedλ,True,0.40895034622680093,0.40895034622680093
.FTSE_s137,SAS_same_cvλ,True,0.40894421086523913,0.40894421086523913
.FTSE_s137,SAS_diff,True,0.4089769834304316,0.4089769834304316
.FTSE_s137,SAS_q1,True,0.41091518642167185,0.41091518642167185
.FTSE_s137,HAR,True,0.4129011511195344,0.4129011511195344
.FTSE_s137,DLinear,True,0.41026491045176106,0.41026491045176106
.FTSE_s137,GARCH,True,0.4213936432599226,0.4213936432599226
.FTSE_s137,Noiseless,True,0.3086984994887064,0.3086984994887064
.FTSE_s256,SAS_same_fixedλ,True,0.4207776256445216,0.4207776256445216
