key,model,stable,mse_h1,mse_avg
.AORD_s256,SAS_diff,True,0.48305046778420335,0.48305046778420335
.AORD_s256,SAS_q1,True,0.48951023608152117,0.48951023608152117
.AORD_s256,HAR,True,0.4901003064120348,0.4901003064120348
.AORD_s256,DLinear,True,0.4922153752071591,0.4922153752071591
.AORD_s256,GARCH,True,0.5006476168818035,0.5006476168818035
.BFX_s42,Noiseless,True,0.3431649635119696,0.3431649635119696
.BFX_s42,SAS_same_fixedλ,True,0.34309026645314233,0.34309026645314233
.BFX_s42,SAS_same_cvλ,True,0.3434091871508552,0.3434091871508552
.BFX_s42,SAS_diff,True,0.34281386727363516,0.34281386727363516
.BFX_s42,SAS_q1,True,0.34391853883329165,0.34391853883329165
.BFX_s42,HAR,True,0.3467492699032032,0.3467492699032032
.BFX_s42,DLinear,True,0.3450197615510598,0.3450197615510598
.BFX_s42,GARCH,True,0.35050534287708807,0.35050534287708807
.BFX_s137,Noiseless,True,0.31577557743520124,0.31577557743520124
.BFX_s137,SAS_same_fixedλ,True,0.3165446743455335,0.3165446743455335
.BFX_s137,SAS_same_cvλ,True,0.31667467443785907,0.31667467443785907
.BFX_s137,SAS_diff,True,0.31642501253214983,0.31642501253214983
.BFX_s137,SAS_q1,True,0.31864270681720586,0.31864270681720586
.BFX_s137,HAR,True,0.3231594132559748,0.3231594132559748
.BFX_s137,DLinear,True,0.3241164010142776,0.3241164010142776
.BFX_s137,GARCH,True,0.32544344085693167,0.32544344085693167
.BFX_s256,Noiseless,True,0.3909990486271273,0.3909990486271273
.BFX_s256,SAS_same_fixedλ,True,0.3862482239578322,0.3862482239578322
.BFX_s256,SAS_same_cvλ,True,0.38995575987167946,0.38995575987167946
.BFX_s256,SAS_diff,True,0.38740017359686757,0.38740017359686757
.BFX_s256,SAS_q1,True,0.3967750769964703,0.3967750769964703
.BFX_s256,HAR,True,0.39740563004092844,0.39740563004092844
.BFX_s256,DLinear,True,0.3984078907786521,0.3984078907786521
.BFX_s256,GARCH,True,0.4043607895368075,0.4043607895368075
.BSESN_s42,Noiseless,True,0.4059337464345235,0.4059337464345235
.BSESN_s42,SAS_same_fixedλ,True,0.4025790865965031,0.4025790865965031
.BSESN_s42,SAS_same_cvλ,True,0.40337274647979054,0.40337274647979054
.BSESN_s42,SAS_diff,True,0.40271207059085123,0.40271207059085123
.BSESN_s42,SAS_q1,True,0.40412468212192,0.40412468212192
.BSESN_s42,HAR,True,0.4061794417523818,0.4061794417523818
.BSESN_s42,DLinear,True,0.4045384881938782,0.4045384881938782
.BSESN_s42,GARCH,True,0.41391806242966034,0.41391806242966034
.BSESN_s137,Noiseless,True,0.36043135226813733,0.36043135226813733
.BSESN_s137,SAS_same_fixedλ,True,0.36304419053931536,0.36304419053931536
.BSESN_s137,SAS_same_cvλ,True,0.3629546244083451,0.3629546244083451
.BSESN_s137,SAS_diff,True,0.36266618019812535,0.36266618019812535
.BSESN_s137,SAS_q1,True,0.3666702504393111,0.3666702504393111
.BSESN_s137,HAR,True,0.3692329108427688,0.3692329108427688
.BSESN_s137,DLinear,True,0.3703597484849858,0.3703597484849858
