symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.HSI,SAS_same,True,0.5342175550078639,0.689761581241716,0.8242252387983777,0.6827347916826526
.HSI,SAS_diff,True,0.5326603407344059,0.68426769915085,0.8107251677703211,0.675884402551859
.IBEX,HAR,True,0.5821867903479193,0.7676890704538727,0.8922199351515038,0.7473652653177653
.IBEX,NLinear,True,0.5987069609943747,0.8139542873155637,0.9803885947271155,0.7976832810123513
.IBEX,DLinear,True,0.5824761522965344,0.7685829423340832,0.89991276566969,0.7503239534334359
.IBEX,GARCH,True,0.5817041794081369,0.7734438090014634,0.9150012285085529,0.7567164056393844
.IBEX,SAS_same,True,0.5797070729149154,0.7616299589712576,0.8878114259056628,0.7430494859306119
.IBEX,SAS_diff,True,0.5795193714679803,0.7617633276581529,0.8851734997124303,0.742152066279521
.IXIC,HAR,True,0.4127865930490902,0.5951068273479142,0.7178986766154868,0.575264032337497
.IXIC,NLinear,True,0.41671085829627463,0.602332997247265,0.7349876275724374,0.584677161038659
.IXIC,DLinear,True,0.41287233356542263,0.5963938341929411,0.727081146879458,0.5787824382126073
.IXIC,GARCH,True,0.4173226692742912,0.6279596884932477,0.8036760112524197,0.6163194563399862
.IXIC,SAS_same,True,0.4092422902571109,0.5860624334694075,0.7246492986500686,0.5733180074588623
.IXIC,SAS_diff,True,0.4082876802521392,0.5810387189757776,0.7083925260371384,0.5659063084216851
.KS11,HAR,True,0.4528443755120605,0.6331078905175282,0.7695695906046381,0.6185072855447423
.KS11,NLinear,True,0.45503104353947926,0.6384977232811486,0.7860049722716559,0.6265112463640946
.KS11,DLinear,True,0.4511723924696539,0.6351694927035605,0.7811867519641064,0.6225095457124402
.KS11,GARCH,True,0.45432775534473835,0.6615988257619003,0.8599815130466615,0.6586360313844334
.KS11,SAS_same,True,0.43858094296419686,0.6138415322934436,0.7647616929248467,0.605728056060829
.KS11,SAS_diff,True,0.4379449805901634,0.6092768792384163,0.7528328881877018,0.6000182493387606
.KSE,HAR,True,0.5944630526386049,0.7972327082893802,0.927450535037483,0.7730487653218227
.KSE,NLinear,True,0.6104330976213729,0.8494459757504912,1.0313062391777013,0.8303951041831885
.KSE,DLinear,True,0.5931894218188707,0.7970954484357061,0.9335263866485553,0.774603752301044
.KSE,GARCH,True,0.5927238494850106,0.8023742003654399,0.9456964108085087,0.780264820219653
.KSE,SAS_same,True,0.5906208976186776,0.786613181788074,0.9304162447031604,0.769216774703304
.KSE,SAS_diff,True,0.5889289019525243,0.7850139404027826,0.9287880655259569,0.7675769692937546
.MXX,HAR,True,0.6901531243353949,0.8177677781163725,0.8957757562296654,0.8012322195604776
.MXX,NLinear,True,0.6991310672042498,0.8398382094946467,0.9465569895070262,0.8285087554019742
.MXX,DLinear,True,0.6883547789446862,0.8180359377504008,0.9065557521006694,0.8043154895985855
.MXX,GARCH,True,0.6994094370393428,0.8599418262220673,0.992821091618561,0.8507241182933236
.MXX,SAS_same,True,0.6849169367372352,0.8129512174044662,0.8977068778768987,0.7985250106728667
.MXX,SAS_diff,True,0.6848689162513396,0.8106092255851142,0.8958374975598552,0.7971052131321029
.N225,HAR,True,0.5270098231715207,0.6965377145302888,0.8181034989503929,0.6805503455507341
.N225,NLinear,True,0.5351743470093873,0.7184584873282667,0.8694448555683213,0.7076925633019918
.N225,DLinear,True,0.5254321465255237,0.6959194448833216,0.8250195979795112,0.6821237297961188
.N225,GARCH,True,0.5296674956253599,0.7185254856275907,0.8764109577736501,0.7082013130088668
.N225,SAS_same,True,0.5223821948840858,0.6931757036155449,0.8247760460616365,0.6801113148537556
.N225,SAS_diff,True,0.5223465057835096,0.6911788051887824,0.8222840135621142,0.6786031081781355
.NSEI,HAR,True,0.5101847620742558,0.676761399093063,0.7915132923070564,0.6594864844914584
.NSEI,NLinear,True,0.5153083182504761,0.6902839687435347,0.820886307969716,0.675492864987909
.NSEI,DLinear,True,0.5089181901043703,0.6784532502586257,0.8026151047824922,0.6633288483818295
.NSEI,GARCH,True,0.5135091656333632,0.708508006597368,0.8772634046553289,0.6997601922953534
.NSEI,SAS_same,True,0.5013131912702702,0.666738495148677,0.7877010707520339,0.6519175857236603
.NSEI,SAS_diff,True,0.500400264562258,0.6624492371861616,0.775184608555171,0.6460113701011968
.OMXC20,HAR,True,0.6342578470175767,0.77052213351451,0.8850731150831747,0.7632843652050871
